NEE,PAR,Fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,VWC_5,VWC_25,VWC_50,VWC_100,VWC_150,VWC_200
-16.8625,616.2148,0.982797789,605.6145432,10.60025676,27.75,25.223,9.812641954,68.04363991,0.276200558,0.079,0.041,0.051,0.103666667,0.228,0.386
-35.9625,1437.477854,0.441473882,605.4183832,765.9388082,27.506,25.438,16.37093145,45.995,0.291795,0.051666667,0.041,0.035,0.039,0.067,0.181
-26.819,799.1716336,0.429815091,303.5289809,402.6560449,20.47,22.505,4.845324708,76.62166667,0.298486465,0.091666667,0.041,0.045,0.053666667,0.058,0.184
-4.997,136.334193,0.992371071,207.8787163,1.598083671,24.8555,22.96,6.111138465,76.76666667,0.305955,0.124666667,0.041,0.035,0.042,0.064,0.164166667
-13.132,180.9384032,0.310936413,21.32672358,47.26197399,25.12666667,23.128,8.124464848,69.725,0.306006281,0.041333333,0.041,0.056,0.1215,0.123166667,0.403
-9.52115,533.894,0.984934062,525.8503862,8.043613775,27.46,23.6885,7.990473408,73.56371869,0.307051286,0.079833333,0.041,0.051,0.104,0.228,0.386
-15.406,596.12365,0.980700218,584.6185936,11.50505642,23.62,33.828,6.518044274,73.53210654,0.314336409,0.084,0.041,0.056,0.119,0.25,0.378666667
-25.549,864.74535,0.889433174,769.1332013,95.61214875,25.94,37.6485,10.05375139,63.94926824,0.325317741,0.085,0.041,0.056,0.117333333,0.249,0.38
-21.057,1556.713,0.334197087,520.2489497,1036.46405,32.8,37.517,22.71325342,43.06261677,0.327344524,0.048833333,0.041,0.057,0.116,0.251,0.381333333
-2.19391,277.81965,0.992533111,275.7452014,2.07444855,22.23,26.4185,2.481093043,89.11982382,0.327601286,0.081166667,0.041,0.056,0.12,0.249333333,0.376666667
-22.653,545.1627299,0.745909632,553.0532696,188.3948172,24.03666667,23.9085,4.538330075,81.98333333,0.328997687,0.133,0.041,0.044,0.05,0.057,0.165
-22.175,648.3671082,0.755938941,531.7787926,171.689125,21.37333333,23.4935,7.459741955,65.71666667,0.336597885,0.069,0.041,0.045,0.052833333,0.058166667,0.184
-14.571,422.6745401,0.47780424,295.5987088,323.0619976,18.415,20.6985,1.997606221,89.23333333,0.341080707,0.07,0.041,0.045,0.055333333,0.059,0.184
-19.53466665,1594.6415,0.322828174,514.7952044,1079.846296,26.89,32.787,10.41372663,64.50940271,0.34229748,0.084666667,0.041,0.056,0.113666667,0.251666667,0.394
-14.6917,347.7986,0.992412988,345.1598479,2.638752085,22.645,31.365,4.319231809,81.50171967,0.353556946,0.082833333,0.041,0.056,0.119833333,0.249666667,0.377833333
-12.1054,337.3302796,0.989242068,423.7376541,4.608114826,23.15666667,23.5665,2.952452889,87.7,0.357129226,0.135833333,0.041,0.044,0.051,0.057,0.165
-19.5,1396.027373,0.362881393,520.6580039,914.13037,26.665,24.86,16.22686414,44.01666667,0.365972868,0.088,0.041,0.045,0.050166667,0.059,0.186
-18.727,1037.6701,0.851377805,883.4492916,154.2208084,27.635,29.0875,9.523743701,68.78588898,0.369022122,0.074,0.041,0.051,0.102166667,0.229833333,0.390333333
-12.8975,1513.039698,0.41862849,637.6257442,885.5045722,29.1,27.1715,25.51822651,22.55666667,0.394409729,0.05,0.041,0.045,0.048,0.057833333,0.187
-4.5879,421.45495,0.30933324,130.370025,291.084925,20.05,21.6235,9.3065131,54.00061317,0.400230512,0.060666667,0.041,0.05,0.105833333,0.224833333,0.396833333
-11.42515,1100.964,0.44917897,494.5298754,606.4341246,31.435,21.1865,17.60755728,52.65464621,0.413025809,0.085,0.041,0.051,0.103,0.222166667,0.38
-30.104,492.0995953,0.997733472,162.3035762,0.368701207,20.77333333,23.517,6.211370411,70.55833333,0.41696822,0.069,0.041,0.045,0.053166667,0.058,0.184
-15.6547,1056.301656,0.389400891,527.0100662,826.3768359,19.98333333,21.7,4.976358353,75.375,0.434801405,0.07,0.041,0.045,0.053833333,0.059,0.184
-39.3655,891.0006255,0.550143018,495.9832389,405.5700356,25.01333333,24.61,6.176208517,76.73333333,0.440513448,0.13,0.041,0.044,0.049333333,0.056666667,0.165
-22.3185,1348.977,0.534303707,720.7634115,628.2135885,30.795,26.2635,16.99307695,52.77922284,0.47070245,0.0875,0.041,0.051166667,0.103,0.223666667,0.3835
-39.725,1082.800258,0.750614254,536.618052,178.2871724,21.03333333,23.52,7.119972122,66.66,0.470884248,0.069666667,0.041,0.045,0.052,0.059,0.184
-16.665,1105.5787,0.650240494,718.8920402,386.6866598,30.81,21.8865,16.42829431,54.37330971,0.476234576,0.086333333,0.041,0.051,0.103,0.223,0.381666667
-13.778,1477.094702,0.399073653,553.9614347,834.1568508,30.06,27.365,27.48744371,20.66166667,0.48901226,0.0495,0.041,0.044833333,0.047833333,0.057,0.186333333
-15.4325,993.7398823,0.438492773,383.1417236,490.6280336,31.85166667,32.588,24.97696736,34.285,0.506500432,0.040166667,0.041,0.058,0.122166667,0.123,0.413
-6.40105,320.5048528,0.606080651,93.28396463,60.62948644,32.14666667,28.85,20.04785027,48.12,0.531291324,0.041666667,0.041,0.057,0.124,0.123,0.4085
-11.265,737.9447388,0.437922225,241.7674508,310.3110628,32.29,30.9835,25.91924048,33.31,0.583235103,0.040833333,0.041,0.057166667,0.123,0.123,0.410333333
-22.321,1193.431788,0.408657708,450.5605341,651.9771775,31.18166667,32.9765,23.36769918,36.375,0.585940795,0.039833333,0.041,0.058,0.122166667,0.123833333,0.415333333
-16.777,70.51116262,0.329863883,24.46853458,49.7091365,26.77166667,25.8965,12.90102187,55.76833333,0.600033167,0.039666667,0.041,0.055833333,0.119333333,0.123,0.404
-7.2609,803.47035,0.983698003,790.3721788,13.09817117,21.59,23.04,11.13602312,49.46070533,0.601510719,0.06,0.041,0.05,0.104666667,0.225,0.398333333
-20.13,1285.185504,0.381571638,509.460244,825.7025227,28.35333333,32.098,18.37977575,42.02,0.218289296,0.038833333,0.041166667,0.057,0.119166667,0.125,0.413
-17.429,1753.117536,0.384300475,668.8107986,1071.522202,28.28,22.8585,20.61872822,34.675,0.23613,0.062166667,0.041166667,0.035666667,0.0365,0.067,0.185
-25.542,750.811479,0.293018014,247.2230501,596.4897534,22.15333333,19.78,7.625034638,66.485,0.275463481,0.093833333,0.041166667,0.045,0.055,0.06,0.186
-14.11525,727.74115,0.96287928,700.7268746,27.01427543,26.305,26.3165,6.747456245,76.29764652,0.286469267,0.075,0.041166667,0.051,0.103,0.230333333,0.3905
-23.392,525.1317074,0.994758587,780.8809514,4.114484963,26.32,24.7565,8.508845393,70.095,0.174265,0.117,0.041333333,0.035,0.041,0.064,0.166
-14.29833335,1511.6585,0.407685763,616.281649,895.376851,32.065,41.6435,22.0632376,42.58345379,0.214063642,0.049,0.041333333,0.057,0.114166667,0.254666667,0.382
-5.6482,376.68525,0.975569866,367.4827788,9.202471178,24.76,24.014,5.071111124,80.68695487,0.295485234,0.075666667,0.041666667,0.051,0.104,0.231,0.39
-0.764695,131.199005,0.977192893,128.2067352,2.992269758,30.415,26.8135,9.233321257,73.84748664,0.227964632,0.095,0.041833333,0.051,0.105333333,0.225,0.379
-11.1744,682.85755,0.63464721,433.3736388,249.4839112,31.755,29.6915,13.16527825,65.18638315,0.287658508,0.096,0.041833333,0.052,0.104166667,0.225,0.381833333
-17.43245,802.8899,0.952228928,764.5349891,38.35491093,27.11,22.6505,8.599739992,71.01083032,0.338648092,0.0805,0.041833333,0.051,0.104,0.228333333,0.386
-27.058,1556.5775,0.348353597,542.2393715,1014.338129,30.405,25.37,17.97033793,49.04113329,0.343253083,0.088666667,0.041833333,0.052,0.102,0.2255,0.384833333
-27.6615,1321.564496,0.398800635,507.1156798,764.4863069,29.94166667,32.1565,18.97192039,44.94833333,0.356936602,0.040666667,0.041833333,0.058,0.122833333,0.124333333,0.417333333
0.4128921,211.04625,0.990897728,209.1252497,1.921000305,26.405,24.6615,12.63537989,55.70627805,0.093921214,0.08,0.042,0.051,0.062,0.124,0.388
-19.4325,890.5441643,0.618567738,469.1085447,289.2700708,23.9275,26.85,9.917171638,60.435,0.143255,0.054833333,0.042,0.035,0.043166667,0.068,0.182
-4.06612125,232.44995,0.948268006,220.4248506,12.02509943,28.265,25.242,9.944941253,68.4656089,0.148149808,0.089,0.042,0.052,0.0615,0.123,0.388666667
-28.3045,974.6781825,0.357026108,369.3554229,665.1779472,29.42,26.57,18.37714837,45.20166667,0.153664577,0.052,0.042,0.0445,0.0485,0.057833333,0.189
0.50621785,82.34318,0.998666248,82.23335463,0.10982537,26.49,24.36,7.332412728,74.46502409,0.168489688,0.08,0.042,0.051,0.062,0.124,0.388
-5.99355,193.1071192,0.986380935,88.3836512,1.220322306,31.73,27.148,17.0180597,54.97,0.168788819,0.056,0.042,0.044,0.049666667,0.056333333,0.188166667
-11.47485,568.6391295,0.81652285,325.9777816,73.24899008,21.887,28.1385,7.659922353,65.825,0.17799,0.056,0.042,0.035,0.044166667,0.068,0.181
-30.598,1237.717292,0.318945845,377.9011298,806.9430571,30.55,27.5865,19.96281899,43.92,0.199846343,0.050666667,0.042,0.044,0.047166667,0.057,0.188
-6.22135,472.0728,0.9716162,458.6735801,13.39921986,29.6,29.745,7.729251815,77.20964085,0.230071537,0.051,0.042,0.057,0.122333333,0.259666667,0.374
-10.74945,484.91455,0.832872596,403.8720401,81.04250988,28.44,25.737,10.6825239,66.43746944,0.231368757,0.089333333,0.042,0.052,0.061,0.123,0.390333333
-2.52955,218.0576,0.973935859,212.3741159,5.68348409,23.84,22.5765,2.441530859,90.2174919,0.2405741,0.076,0.042,0.051,0.105,0.231,0.389833333
-32.386,1119.4895,0.746324172,835.5020738,283.9874262,28.36,26.66,12.78665638,59.65730798,0.246376569,0.092333333,0.042,0.052833333,0.06,0.124,0.398
-12.35,484.1849522,0.255083861,156.8761051,458.1220553,20.88666667,19.17,4.916817314,76.84,0.267767126,0.095,0.042,0.045,0.056,0.060666667,0.186
-5.508645,434.20175,0.507574395,220.3896904,213.8120596,21.79,23.5365,5.819309422,73.95355295,0.278537129,0.087333333,0.042,0.056,0.119833333,0.256,0.391166667
-17.5185,958.05005,0.865311207,829.0114452,129.0386048,28.395,22.44,12.90761186,59.35001926,0.296497958,0.091833333,0.042,0.052,0.104833333,0.227833333,0.386
-16.742,805.41555,0.874700774,704.4976051,100.9179449,23.175,25.4535,7.682076502,68.0706335,0.298124942,0.087166667,0.042,0.056,0.118833333,0.256,0.392166667
-7.3313,350.8469,0.996637162,349.6670586,1.179841422,27.93,25.347,10.42552167,66.32805267,0.311701846,0.080166667,0.042,0.051166667,0.061,0.123,0.3905
-9.33605,694.4446567,0.974619904,501.8170222,13.06782672,24.456,25.407,5.672805128,78.025,0.3177,0.119666667,0.042,0.035333333,0.041833333,0.064833333,0.166
-11.584845,179.0980783,0.999349141,110.983412,0.07228157,23.01,26.3265,3.459510668,85.46666667,0.32874,0.121833333,0.042,0.035,0.043,0.065,0.166
-14.172,1670.625,0.284971826,476.0810574,1194.543943,31.105,36.04,19.56887424,46.51022128,0.333098406,0.049666667,0.042,0.057,0.1175,0.258,0.382833333
-24.543,1365.4945,0.49246978,672.4647763,693.0297237,29.33,23.5165,15.10043286,54.76838159,0.334912476,0.0905,0.042,0.052,0.103833333,0.227,0.385833333
-16.0915,740.3116,0.744532177,551.1858074,189.1257926,28.67,26.515,12.03045357,62.66451895,0.345066684,0.09,0.042,0.052,0.061,0.123,0.392666667
-15.492,1488.381,0.37120812,552.4991134,935.8818866,30.73,36.295,12.79766008,64.32384132,0.353207171,0.099333333,0.042,0.052166667,0.104,0.228333333,0.3885
-29.785,1297.819,0.417559578,541.9167541,755.9022459,31.53,35.92,13.63412732,63.52656835,0.355284437,0.098,0.042,0.052,0.104,0.227,0.386166667
-22.2365,959.709,0.716417111,687.5519495,272.1570505,28.67,26.6615,13.03728547,59.5310528,0.356161747,0.091166667,0.042,0.052166667,0.0605,0.123666667,0.395
-0.22945,382.7477,0.978008429,374.3304766,8.417223363,24.74,21.957,4.56499401,82.60164538,0.363212958,0.082,0.042,0.051,0.1055,0.229,0.385166667
-5.328,339.1925235,0.992028264,246.5741117,1.981419131,23.457,25.935,4.083135285,83.26666667,0.371925,0.121,0.042,0.035,0.043,0.065,0.166
-11.5742,859.8274,0.969919859,833.9636706,25.86372938,26.295,22.2515,7.30757945,74.29341194,0.373979279,0.0815,0.042,0.051,0.104666667,0.229,0.386
-10.484,1461.7755,0.982826485,1436.671677,25.10382304,29.74,31.4635,16.86083652,50.50155266,0.379882191,0.050333333,0.042,0.057,0.12,0.260333333,0.383
-19.07,395.4779286,0.361401087,350.9645658,620.1574872,26.98166667,31.4765,15.91009475,46.02666667,0.388625484,0.038166667,0.042,0.057,0.119833333,0.125333333,0.413
-10.3715,1027.08045,0.487516084,500.7182389,526.3622111,31.79,32.855,13.92228971,63.24994198,0.402667092,0.096666667,0.042,0.052,0.104,0.226,0.383833333
-3.3429,230.2577,0.974495913,224.3851877,5.872512316,23.74,21.465,2.123142398,91.44100942,0.413666266,0.082333333,0.042,0.051,0.106,0.229,0.3845
-17.4085,1710.102256,0.363684376,307.8786211,538.675813,27.343,23.4235,18.81131502,37.38166667,0.384005,0.063666667,0.042166667,0.035,0.0395,0.068,0.185
-26.1695,1089.1025,0.844839205,920.1164901,168.9860099,27.58,23.37,9.856143774,67.59976995,0.390380734,0.082,0.042166667,0.052,0.06,0.124,0.393333333
-13.1915,516.0533481,0.317213106,208.0723308,447.8663006,23.865,20.8485,8.42632758,66.29166667,0.185664097,0.053,0.042333333,0.045,0.055333333,0.059,0.187
-14.6255,646.2657469,0.640663865,266.6962043,149.5848112,31.975,27.4915,21.47849672,43.84333333,0.341504859,0.056666667,0.042333333,0.044,0.049,0.057,0.189
-17.473,91.63212288,0.336906662,32.77585303,64.50881585,25.49,24.585,12.75629011,53.165,0.422893334,0.041166667,0.042333333,0.057,0.125333333,0.126,0.4125
-22.158,1308.900552,0.376883643,500.3103043,827.1824478,28.43,34.9185,14.42305376,54.745,0.268671416,0.039333333,0.0425,0.059,0.121666667,0.125,0.418
-9.0284875,745.0535,0.978536482,729.062031,15.99146898,27.57,22.215,11.9187491,60.8780846,0.217072252,0.092833333,0.042666667,0.052,0.105833333,0.2285,0.386
-14.7025,984.6358,0.636817174,627.0329875,357.6028125,29.38,31.2465,11.39986807,65.94622225,0.356746047,0.051,0.042666667,0.057166667,0.121833333,0.2615,0.374
-28.6465,1414.7285,0.598697283,846.9941097,567.7343903,28.085,25.308,12.81599371,58.97604969,0.305599777,0.093666667,0.042833333,0.053,0.06,0.124833333,0.4005
-13.129,1128.24715,0.993992083,1121.468735,6.778414675,27.81,26.2965,14.1297521,54.15844161,0.328702068,0.051,0.042833333,0.057166667,0.1225,0.262333333,0.382
-24.2635,1522.6085,0.367716821,559.8887575,962.7197425,30.235,42.315,11.65888902,66.65258694,0.364244522,0.100333333,0.042833333,0.052833333,0.103166667,0.230833333,0.390333333
-2.17575165,191.26125,0.981095054,187.6454663,3.615783686,24.9,21.4685,2.222857937,91.58444616,0.128119672,0.094,0.043,0.052,0.107,0.229,0.385
-9.26513125,177.901,0.830905449,147.8189102,30.08208979,29.355,27.4335,12.48786346,62.63543079,0.129604753,0.105,0.043,0.052,0.108,0.23,0.381333333
0.868533,156.9398,0.999989538,156.938158,0.001641956,24.145,22.745,10.6982571,57.71673246,0.143886396,0.079166667,0.043,0.051,0.063,0.125,0.393333333
-9.7003625,549.83835,0.900879781,495.3382525,54.50009748,26.14,22.0785,6.223412736,77.96037342,0.180752375,0.093666667,0.043,0.052,0.106333333,0.229,0.385333333
-8.89748105,560.0064,0.516155255,289.0502463,270.9561537,31.515,28.85,17.03090042,54.40205139,0.193911199,0.116,0.043,0.053,0.108,0.232,0.385333333
-0.45198235,114.197815,0.989603227,113.0105262,1.187288774,27.48,29.15,4.063132226,86.58453079,0.197796906,0.052,0.043,0.057,0.125166667,0.261,0.363
-8.1002875,506.1312,0.566434832,286.6903412,219.4408588,30.055,29.715,13.34022923,61.48612701,0.215233729,0.105666667,0.043,0.052,0.107333333,0.23,0.382166667
-30.7205,883.892053,0.348887579,385.8932809,720.1744159,29.36166667,26.7315,15.16439118,54.69666667,0.218645191,0.0595,0.043,0.044,0.048666667,0.057666667,0.191
-5.81805,214.4344518,0.947649564,87.23970193,4.819330447,26.16666667,25.9465,4.511556055,84.00166667,0.226222042,0.044,0.043,0.059,0.129833333,0.124,0.407666667
-19.7348333,1227.434,0.657200412,806.6701305,420.7638695,29.625,34.81,14.02907988,58.57144714,0.22928857,0.110166667,0.043,0.053,0.106833333,0.232166667,0.388333333
-4.48525,328.44825,0.998708936,328.0242024,0.42404759,26.91,33.047,5.48876701,81.31858804,0.238673014,0.052,0.043,0.058,0.123833333,0.264,0.374
-23.81925,1439.232,0.385801853,555.258373,883.973627,29.465,33.26,10.92349802,67.47289256,0.242878107,0.101833333,0.043,0.053,0.105333333,0.2325,0.3915
-8.834,359.3735,0.993421575,357.0093885,2.364111515,24.315,24.322,8.334026946,67.36162264,0.253549413,0.102666667,0.043,0.054,0.063,0.126,0.397666667
-7.12265,396.96805,0.993936595,394.5610718,2.406978191,26.79,31.565,3.782425575,87.01334356,0.26037707,0.052,0.043,0.058,0.124,0.264,0.374
-16.286,855.2868,0.436937048,373.7064896,481.5803104,30.15,32.4465,15.35007423,55.89633739,0.26163379,0.106166667,0.043,0.0525,0.107,0.23,0.3835
-23.165,1341.397,0.425764376,571.1190572,770.2779428,29.79,34.1665,15.53428741,54.5050212,0.276606097,0.108666667,0.043,0.053,0.1065,0.231166667,0.386666667
-4.74175,309.0203,0.987496893,305.1565861,3.863713874,26.92,32.9065,3.16297156,89.23121415,0.283505633,0.052,0.043,0.057166667,0.125,0.261,0.362666667
-8.538725,202.15785,0.792497335,160.2095574,41.94829255,30.58,26.585,9.460003702,73.60057295,0.289281987,0.115333333,0.043,0.053,0.109,0.232,0.384
-13.0865,929.3527,0.395388933,367.4557726,561.8969274,31.4,30.9835,17.85157624,51.92196457,0.29637005,0.116333333,0.043,0.053,0.108,0.232,0.387
-21.3325,739.0151,0.971424605,717.8974519,21.11764815,28.445,31.708,8.18450722,74.29472474,0.298978331,0.051,0.043,0.057833333,0.122,0.2625,0.374
-6.58375,321.6968322,0.320253648,118.336526,251.1722267,22.68833333,20.348,5.886644692,74.88833333,0.300324734,0.044,0.043,0.057,0.128333333,0.126,0.410666667
-1.3595,171.89575,0.993186049,170.7244607,1.171289287,32.185,31.052,8.893307892,76.99554974,0.301107347,0.052,0.043,0.0575,0.124333333,0.252,0.360833333
1.06825,279.50305,0.999255976,279.295093,0.207957042,23.97,24.347,4.791869384,80.9091617,0.303940279,0.079,0.043,0.051,0.063,0.125,0.394166667
-22.4123722,528.2326,0.977625082,516.4134389,11.81916106,30.215,26.885,14.16746924,59.39060973,0.313616748,0.04,0.043,0.054,0.059166667,0.121166667,0.366666667
-28.0035,1039.031898,0.297686818,289.6488687,683.34977,31.045,27.6565,20.40680901,44.08666667,0.314049439,0.058166667,0.043,0.044,0.048,0.057,0.190166667
-14.605,219.5228256,0.315225114,28.13837615,61.12600943,24.15,22.1915,9.087837031,64.15833333,0.323164567,0.042666667,0.043,0.057,0.127166667,0.126,0.411833333
-12.824,388.4792862,0.444631459,230.0976142,287.4042621,23.14166667,22.2465,5.757998146,76.01833333,0.324797243,0.055333333,0.043,0.045,0.054,0.059,0.19
-4.2657,375.2899,0.931989145,349.7661128,25.52378715,27.46,31.1815,5.029940513,83.38025056,0.332582729,0.052,0.043,0.057,0.125,0.261,0.363
-10.06175,605.08975,0.982541543,594.5258165,10.56393346,27.685,32.532,6.944431051,77.30301699,0.341962188,0.0515,0.043,0.058,0.123,0.263333333,0.374
8.26255,91.7209,0.997029497,91.44844277,0.27245723,24.26,26.135,4.937096731,80.62277941,0.346964657,0.099166667,0.043,0.051,0.062,0.125,0.394
-28.471,916.47985,0.91192666,835.7624087,80.71744127,26.255,23.8135,7.949344476,71.96146422,0.359055653,0.084333333,0.043,0.052,0.061666667,0.125,0.394833333
-14.758,1211.7865,0.396315517,480.2497931,731.5367069,31.11,32.588,17.39533484,52.4450952,0.359632832,0.117333333,0.043,0.053333333,0.107,0.233333333,0.389166667
-13.70565,1185.933,0.351135489,416.423164,769.509836,30.045,33.86,14.99140073,56.69166675,0.369429314,0.107166667,0.043,0.053,0.106333333,0.230333333,0.385
-16.4145,1491.653,0.324234607,483.645525,1008.007475,30.67,32.9765,16.65037741,53.43528827,0.374478421,0.119166667,0.043,0.054,0.107,0.2345,0.392
-25.2465,793.4603,0.975766855,774.2322617,19.22803832,26.78,24.1065,8.7374691,70.03893663,0.376454624,0.083166667,0.043,0.052,0.061,0.1245,0.394
6.4371667,147.98615,0.998249151,147.7270486,0.259101396,24.35,26.47,14.0135523,45.25140772,0.377146247,0.098,0.043,0.051,0.062,0.125,0.394
-25.7575,1470.837,0.595308234,875.6013768,595.2356232,26.98,24.61,11.63622744,60.528649,0.380599776,0.095,0.043,0.053,0.06,0.125833333,0.402333333
-3.76305,235.92605,0.987776068,233.0421061,2.883943899,29.835,26.7535,17.88074547,47.78340349,0.386263234,0.04,0.043,0.054,0.0605,0.121,0.364833333
-7.7293,452.8156,0.972174708,440.2158737,12.59972631,32.6,32.783,9.54285803,75.84083265,0.406728165,0.052,0.043,0.058,0.123333333,0.252833333,0.362166667
-23.444,925.32156,0.231760727,187.4742704,621.4387539,31.81166667,27.663,22.27581954,41.27,0.428756465,0.057333333,0.043,0.044,0.048,0.057,0.1895
12.34625,589.70615,0.974924527,574.9189892,14.78716078,31.035,30.14,10.84548907,70.17568092,0.43076637,0.051333333,0.043,0.058,0.122333333,0.260833333,0.363
-5.9758,496.61805,0.985471542,489.4029553,7.215094671,30.155,26.982,18.93860828,45.59502605,0.438144211,0.04,0.043,0.054,0.06,0.121,0.365666667
-7.756475,315.1182,0.997903142,314.457442,0.660757988,25.505,35.6665,6.601234699,75.70329058,0.44755267,0.052,0.043,0.0575,0.125166667,0.2605,0.362
-20.9605,726.529,0.96347959,699.9958632,26.53313683,25.215,22.997,7.565985633,71.8003585,0.449780095,0.085333333,0.043,0.052,0.062166667,0.125166667,0.395
-11.66235,723.307,0.932146671,674.2282123,49.07878765,25.55,23.6115,9.914271621,63.77474,0.458155106,0.051,0.043,0.057166667,0.123833333,0.2635,0.381666667
-8.01725,577.15735,0.836130567,482.578902,94.57844795,24.22,22.44,5.75624706,77.36347394,0.460483846,0.086,0.043,0.052,0.063,0.126,0.394
-6.5710375,424.01945,0.986066486,418.1113689,5.908081146,26.44,34.255,2.745036965,90.42202628,0.479547597,0.052,0.043,0.058,0.125,0.261,0.362
-16.1865,698.4295,0.91854711,641.5403987,56.88910133,32.975,34.62,11.50649079,71.41520903,0.493840825,0.052,0.043,0.058,0.1225,0.253833333,0.3635
-1.090592,249.7759,0.943745555,235.7248953,14.05100467,24.395,21.9715,5.373193492,79.06310178,0.538927921,0.0515,0.043,0.058,0.125,0.264,0.380833333
-15.36709,641.94775,0.977675707,627.6167202,14.33102982,30.705,26.7265,14.95484407,58.20686168,0.108181182,0.04,0.043166667,0.054,0.059,0.122,0.367
-13.46831665,1237.0575,0.963259896,1191.607878,45.44962177,28.565,32.1685,10.5412391,67.09729126,0.180783879,0.1035,0.043166667,0.053,0.105833333,0.234333333,0.392
-14.8585,627.448,0.982230966,616.2988551,11.14914494,24.735,24.2,9.305111966,64.40814574,0.307139198,0.103166667,0.043166667,0.054,0.0625,0.126333333,0.398666667
-23.548,1209.198197,0.351889954,445.7005009,820.8900804,26.8,29.4915,10.73445858,63.255,0.281409115,0.041,0.043333333,0.059,0.1255,0.126,0.418166667
-7.9497625,471.10745,0.976036188,459.8179198,11.28953016,30.595,27.805,6.121768502,82.82342571,0.294958094,0.052,0.043333333,0.058,0.123,0.261,0.362666667
9.57175,260.79345,0.974418505,254.1219636,6.671486423,23.435,22.38,4.52287195,81.43681605,0.467685797,0.087,0.043333333,0.052,0.0635,0.126,0.393333333
-26.938,953.0143,0.928224381,884.6111087,68.4031913,26.14,23.9085,9.461079461,66.4312552,0.228499861,0.096666667,0.0435,0.053,0.061833333,0.126666667,0.403166667
-19.312,1012.95095,0.791699711,801.9529742,210.9979758,33.055,37.27,12.89881888,68.08604457,0.549503047,0.052833333,0.0435,0.058,0.122,0.2555,0.364833333
-19.40045,1270.5195,0.650106584,825.9730926,444.5464074,29.225,40.1715,14.43628745,56.44915278,0.135706385,0.111333333,0.043666667,0.053,0.1065,0.2335,0.389666667
-32.892,976.132156,0.785651658,596.4079452,162.7172203,28.79833333,26.3115,15.67582411,51.695,0.213654336,0.0605,0.043666667,0.0445,0.049166667,0.058,0.191
-27.118,537.3404783,0.988926189,144.7690868,1.621097161,27.05666667,28.31,9.292080068,68.64166667,0.496163063,0.043,0.043666667,0.059,0.128333333,0.124,0.409
1.058117,94.694765,0.998099603,94.51480733,0.179957668,24.14,24.553,7.350678267,70.95430463,0.095605176,0.101166667,0.044,0.053,0.064,0.127,0.396
-3.62103475,374.17585,0.977640597,365.8095012,8.366348753,23.755,22.512,4.510188087,81.79601678,0.096699054,0.099,0.044,0.053666667,0.064,0.128,0.4035
-2.96636875,195.6088,0.994408093,194.5149737,1.09382628,24.225,24.702,8.069639257,68.25121915,0.097588651,0.102,0.044,0.0535,0.064,0.126666667,0.396
-10.20517085,819.83945,0.978103618,801.8879322,17.95151783,30.99,26.29,19.1522744,47.196809,0.099449664,0.04,0.044,0.055,0.059,0.122166667,0.368
-7.80959,949.8454,0.98470968,935.3219599,14.52344008,26.83,25.8965,9.984865597,65.85725335,0.122445294,0.104666667,0.044,0.053,0.107833333,0.235166667,0.391833333
-3.16280615,273.9856,0.861614328,236.0699186,37.91568145,23.735,21.0185,4.997690113,79.86041275,0.130291014,0.105833333,0.044,0.053,0.109833333,0.236,0.390166667
-18.6845,934.15645,0.896863367,837.8106994,96.34575065,30.525,25.9985,19.35111629,45.47598411,0.143447124,0.040833333,0.044,0.055,0.0595,0.123,0.369
-1.7921405,597.7436,0.929659217,555.6978469,42.04575309,24.855,22.1915,6.061765621,77.01552269,0.154239815,0.116,0.044,0.054,0.110166667,0.237,0.39
-1.30641945,256.9043,0.976943567,250.9810033,5.923296732,22.54,22.137,4.444871524,80.86171478,0.154784459,0.0995,0.044,0.054,0.064,0.128,0.403
-23.59905,812.9379,0.958173019,778.9351615,34.0027385,25.005,23.5665,7.673315317,71.09361419,0.166592211,0.097666667,0.044,0.053166667,0.062666667,0.127,0.404
-19.955715,1264.9965,0.613563303,776.1554314,488.8410686,28.27,32.098,13.05633152,58.63863146,0.16930392,0.113,0.044,0.053,0.107333333,0.234666667,0.3905
-29.43,729.1527594,0.641931518,580.4884455,323.7956237,27.84833333,25.56,12.92490815,58.095,0.176518369,0.061666667,0.044,0.044333333,0.05,0.058,0.192
-14.86555,1075.68565,0.817243558,879.097168,196.588482,27.355,31.4765,10.38352857,65.4608113,0.183643987,0.114666667,0.044,0.053666667,0.108,0.235833333,0.391
-4.11303455,254.2001,0.924044407,234.8921806,19.30791945,23.48,20.348,2.81548062,88.52245198,0.218013587,0.116,0.044,0.053,0.111,0.237,0.389166667
-4.22231125,349.36585,0.975656265,340.8609802,8.504869809,29.795,26.0585,4.343955256,87.30008468,0.218421388,0.052,0.044,0.058,0.124166667,0.261,0.362
-28.403,822.5245769,0.65196007,556.5812623,297.1232631,26.59833333,24.5635,11.59625715,59.87166667,0.230951502,0.062666667,0.044,0.045,0.050666667,0.058833333,0.192
0.6465,205.0589,0.98002786,200.9634349,4.09546508,28.795,24.6735,2.827860073,91.30260366,0.252853542,0.052,0.044,0.058,0.125,0.261,0.362
