,NEE,PAR,RH,Ta,Ts,Ustar,Vpd
88,-0.040779239659809674,-3589.74891744477,609.274279361299,-31.9377681584663,-1207.08087521166,1658.19690645869,148.044729288357
89,-0.4730991091403973,-314.796709852166,3123.73941676347,-3291.18805507615,-773.537967819980,1348.00708883031,2009.56574026576
90,-0.6386001469958729,24.5792336446731,-6.16418541050268,-8.55309400176615,-21.4983846292259,9.09385489891076,-0.714185427760392
91,-0.19420416272927732,695.873350651673,-156.597144963903,-270.954278485597,-479.410659355776,63.0712537225911,-575.292537621800
92,-0.6822886126658753,25.4594608709085,-5.43768382352989,-17.1817989843076,-19.4546991334065,52.0234029632245,6.61811842392624
93,-0.412211964817911,-46.7508311857049,130.387275760211,-355.323059078408,-269.344906239336,236.615649830759,115.851849273652
94,-0.5807458021370939,27.2112918701059,0.250299514838081,-15.7040703268528,-29.5128088236781,19.7661022140561,2.33189597983010
95,-0.6356515067076963,2502.90637933877,-1365.95285421557,-1648.49601744308,-1738.02166408294,6237.87129016730,542.267082961435
96,-0.43347096023842413,46.1399150870820,8.47915190167425,-41.2818783634162,-48.5804292278780,34.9360701877789,3.96230635812165
97,-0.24917415780249252,92.3241511040694,19.8718400450385,-6.86993615555665,-113.725472494785,-18.1955467673261,-35.1899301796333
98,0.009053976561427257,-2466.80186816757,210.854233523053,890.975126906256,2834.04632086055,-2263.88283495059,2925.71003684565
99,-0.49585032266401763,53.1244261195322,-12.3364849651637,-44.3944466076272,-40.2261330349895,94.0942779940075,5.28880648225234
100,-0.2934021467858788,-0.367449196628298,164.614145275685,-234.702391482352,-58.0089796975731,70.8032562741851,133.964347497489
101,-0.3653041279994832,50.9002336171137,7.63258768921877,-30.5831463873038,-37.9226773397067,36.9322255079771,-4.03874386687579
102,-0.45753319926017466,534.068217939252,1190.94505799592,-1836.28679701898,-1827.15530388647,401.610861949250,643.836409714885
103,-0.47482526067537345,61.6654677229549,11.4597361796642,-32.7826519872192,-80.2071761302753,-8.70724518577242,-6.10921823314363
104,-0.5308069427281465,896.243669188737,71.3681447303688,-273.261858003234,-1217.26898922595,-584.465267292378,-138.635546160447
105,-0.47585633172607084,110.429485854966,-38.2834037092796,-81.4069900311619,-83.0870344375408,226.695155192559,19.0096214095528
106,-0.6631646111474563,44.4008356017035,-22.5133966389053,-26.1650861626848,-31.5818065515421,91.6507667596361,7.68949127844548
107,-0.4664289759556752,40.1447171364129,48.5808376369137,-16.6269981298858,-13.1193542453030,33.4302898964411,16.8961470813990
108,-0.08811352604330736,44483.8278201159,-56376.9322797904,66190.7425084791,40307.2779870448,-108898.955428647,-67575.7453389272
109,0.017792961966836995,-4791.91451128494,1468.25396851510,1991.32561047962,-1700.76107366792,2574.52628261091,-176.559542729375
110,-0.409847108138887,82.3771432877339,-0.349674888473531,-31.3384512331311,-80.0620959363617,33.3818347124674,-9.71345846110884
111,-0.5650993029811087,190.713693357410,483.806386921972,140.509428303059,264.741574411674,272.668227707917,385.993049585313
112,-0.5376312126513372,291.336562330223,-319.969145382543,323.161392534911,163.842259924436,-714.001145171289,-299.872301328817
113,-0.6259232875384654,52.9977338593526,-4.62133361793055,-50.8416178257795,-37.9914713858708,129.646587840970,23.5760875799533
114,-0.3574341951168295,123.062099401771,-10.2431886835102,98.3214791404131,22.8141710601219,103.497672588427,-133.563453586986
115,-0.5407338486265578,-61.9690786480735,-363.819288433118,-2.59844500161533,-321.334875065900,213.786499665040,-165.325856423570
116,-0.39647888347750243,287.072274160433,431.097804159893,317.271826326383,251.336623560260,135.184640408355,313.203586061453
117,-0.3137004999475016,2865.88447179534,6128.29050787533,5283.70361490448,5545.73754064695,2288.05761614578,5051.70267339187
118,-0.3703229870853627,184.763940714797,-110.534063092021,-90.6649791909834,-205.179112714405,-513.683591574949,229.314602281723
119,-0.06804616639609751,10739.3476095695,1402.65962052800,-3113.15946690835,-14843.2690469445,-6333.22517034291,-1563.73188604326
120,-0.46175651991309485,243.901787791687,-123.493463783270,-114.435803252322,-207.454014115116,46.7444536044791,-243.103786663277
121,0.2530509720304005,-4847.54296100208,-502.380855135485,-1428.63297219300,-2918.64436317062,-1503.63126190134,2688.67346330521
122,-0.10639432046715619,1058.76530328886,-1502.29742660329,-927.751523384132,226.410810097795,-849.357755973458,-33.2893378698693
123,-0.387923723680066,-58.1456716776310,209.585752927744,-408.113121691232,-258.950031982524,252.083441854853,165.251623707334
124,-0.3343106135866186,15855.8646279453,34023.1117112273,29726.7443795412,30807.9784008161,13063.4574100370,28479.5944111315
125,-0.516712030239151,38.8957695648600,2.39143283292722,-1.75831867782960,-12.8147588408795,28.1762146780588,-18.6885701565524
126,0.338890100393335,-125.051520194960,61.4795375684183,60.3740111414358,-52.8719480499623,-7.49637675583754,60.9881414448608
127,-0.5899202830074387,615.837111477895,318.708950445014,-1558.63810807443,263.595388341325,541.785729216246,1434.87400182032
128,0.26355067723098535,-597.176134321108,-532.999789777874,-487.572513693385,644.320872037182,-848.991378258914,-472.964519852263
129,-0.6419923594452925,164.925986750044,-52.1037491143028,-142.405136831442,-127.364636527129,410.222076505757,55.2227286499539
130,-0.7252372529540517,15.5115441165496,-0.426116012617995,-11.9408778764292,-10.1091113876462,35.8390737272040,6.19239780129814
131,-0.5759687754920728,23791.5969050895,-12884.9303502064,-15926.4192669515,-16633.8362135156,59479.5984401771,5338.87460773821
132,-0.30825519129655216,1021.34569859965,-204.168360589123,952.204700885382,250.348628193565,822.465160492944,-1249.49764414696
133,-0.6156865595696737,44.0406864244856,59.7835372499892,-85.4379221456789,-35.8335616101339,128.195074115380,58.0961355445644
134,-0.004902554659042435,1224.54203116258,46.8239975330028,3211.89175211521,2479.82361781521,922.257966059506,-1486.93819640503
135,0.10161291625273583,-27230.1795722214,98.3770521250179,-117.997588246703,-7295.14910695296,9402.32739982044,220.288038767239
136,-0.28656764636992893,94828.5962413226,-12576.1452311125,88039.1924243080,28257.6259241957,72124.0186775469,-113674.565444179
137,0.2163989241840516,-2583.89222774981,-5888.21551809885,773.377506441266,-3886.83017665713,2542.43693962903,-1203.79155870294
138,-0.7062941694329352,33.4528806993983,-0.705699020578457,-12.6221994152004,-14.0270556606976,18.7799884387222,-21.0223889309514
139,-0.5621380630466914,15.1197467072455,3.42454001271014,-10.4776955388461,-19.4330746120403,8.63923915369244,1.56011932500026
140,-0.5117323705911335,99.3177594413974,-6.52014272475296,-50.7709719489652,-113.688192553103,43.3919731109360,0.798107871459283
141,-0.5721838579147587,-9372.00368367561,80955.7303177910,-83332.8906842318,-18861.1316360487,32988.5090142644,51291.2339770415
142,-0.3638293232536164,1161.54044479641,-587.082063436259,-597.306267562098,-1061.79249002299,-2439.86318113819,815.020056822376
143,-0.6099951168294122,9.93132524244071,-5.61834790189512,-0.439378228031088,-2.68644759219590,15.5918032279407,1.86062413678692
144,-0.591616965908265,25.7750900303648,20.6289949680570,-34.1615691201437,-39.5421023512138,11.9655147604841,11.1352108544944
145,-0.44766220025360837,58.7137598552147,29.5628455056911,90.0448449848354,23.5708255535212,111.690627342974,-70.7008297771594
146,0.20924297125503777,-19.1311833676750,-166.313616292231,-24.2493701219822,-157.187896542645,-13.9098347624383,-21.6768111266439
147,-0.597302706500933,30.8999987488060,317.272870919932,-166.099127098223,25.0036613780515,143.291205756048,215.291071904319
148,-0.645155193719561,32.2905112474400,34.4166470842758,-63.6044333463824,-72.1742914772288,11.0430866150674,19.0732192434518
149,-0.41322962855273687,-0.120994338314239,-1.70894202716055,51.1853437997510,57.0846459610346,-1.75180552950423,-3.21074103941077
150,-0.4625992424058864,35.1928577547871,44.9414365522691,6.39762941369354,3.86039167634158,29.7475076222428,29.4408990353394
151,-0.24272410813081025,-336.851382215531,-1162.08243471172,65.4251741861026,-933.624191052180,785.888824300749,-474.875030927080
152,-0.24762735092437804,540.468168614631,402.409200283710,-60.0897314777119,-60.6780258412499,545.390245432684,-331.243109789567
153,-0.5876735076284397,134.066708367521,177.969397042469,-295.738385513923,-192.326968767666,-73.1931984453420,20.3479622392868
154,0.10558665083634178,-1462.87926050655,189.339897872480,-26.8604253134250,-440.916399694614,441.863001551837,153.516801608950
155,-0.38730020272507737,98.7305647209344,-61.9987569833360,-69.8780544388611,-218.367668669735,-14.6606311026307,-34.8986972845444
156,-0.5453861710805813,84.6594000330536,162.820205058190,-275.832313914796,-36.5836535035231,58.8264134127977,198.999698650704
157,-0.5700273800004847,1004.15127399608,-514.102523718631,-708.694775773968,-716.937312213844,2512.24045514262,241.072776693424
158,0.21491281206335355,57.6403467050016,895.590434767248,-965.771233651616,-526.812962552333,84.5207253455546,511.797813452130
159,0.1910057909912528,-152.677744407031,39.8096939186654,17.8410843394360,-131.230199799012,-2.93196568945027,60.1871881200993
160,-0.3816303619167617,317.019649876679,-113.359126531484,-137.968141326324,-204.201929769284,44.2057734209420,-295.681917464321
161,-0.4156413300703481,54480.5443548299,-7068.18731988150,51030.5338834970,16559.1056189742,41868.1007143701,-65444.8106773765
162,-0.7296067456567567,22.3853326001389,6.33912983716327,-30.5581971618041,-22.7294964596718,52.1158995589282,13.4734069937016
163,-0.5643036837811862,149.153374980171,6.18862544519526,-84.6950394870152,-260.224717691893,-57.2010957996956,-24.3215389311427
164,-0.747629085798745,23.8187115407806,21.8668521104099,-44.1596977876846,-34.2637354302476,41.7834354794090,19.3695292557491
165,-0.842199122870781,132.233783709002,11.1645993722061,-41.9278877526121,-179.516347070004,-75.4843809716296,-20.9482744340739
166,-0.2299823120350853,143.053967763331,-175.349378477766,86.5948481574681,48.6871739931644,140.274235768311,-144.508430927933
167,-0.8342451923465226,30.9302966389085,-11.7829789631577,-24.4636599566218,-26.4695468084350,69.1095971779917,7.88869553308424
168,-0.7584017833345449,135.654459733484,-37.6320158085581,-53.7949354146610,-57.4430835342325,313.425305957819,48.9444437798630
169,-0.36846534693449,751.425901714916,-283.481543668697,-377.555043338298,-444.555434422683,95.0379801685146,-668.862488076072
170,-0.609864069201134,57.6383621077638,4.16892004669209,-63.5048286142393,-49.7059738555190,129.860260628945,27.8866511246696
171,-0.3711742708762409,-26.4210432727373,-40.2652524160558,-17.0775320167594,46.6732352606752,-75.5922574613839,-10.5830087314163
172,-0.609447053217352,12.8498344745253,13.1392060127557,-17.0419709339553,-17.1693617224284,15.0964851204336,7.40912797369436
173,-0.759723130850557,13.7338249546344,-7.18874569656037,-8.58039957770324,-11.8072446506304,29.4440545768335,2.02162905682855
174,-0.5324818341531181,146.350669685605,-74.2394155857768,-90.2391470273525,-101.279145958305,333.478663815939,30.1710819961479
175,-0.07686591876458865,764.087792912181,-931.082285685540,66.2026897604655,121.781645614854,-1852.99028655030,-105.557366520370
176,-0.05068126933359185,238.714337187950,-342.966979083564,-359.990528292956,-60.6699419094694,-205.009607304813,112.123290762646
177,0.5258979267120576,124.291428762120,89.7412036528319,-56.0875053525784,-251.859639680494,-219.863461011191,-107.022278520148
178,-0.5367486451341944,-206.315388750350,39.3159294362860,-453.244674162466,508.649199830800,-183.179626791712,-309.186393617000
179,-0.6197379919717639,10161.0906909918,1056.73339681703,-3051.87877126391,-14061.5998457995,-6203.89944468099,-1797.07602339093
180,-0.6211350988991464,44.3553765956795,2.55337117970614,-20.1586420341899,-66.4487385801641,-7.77139374518038,-5.76454129863587
181,0.05538190658493036,-1605.03764931148,835.617176444818,907.259842527346,2454.45276982272,-1048.41475858289,1996.35317596989
182,-0.1577621089869401,81.9934723437330,480.428700141603,-342.973159154211,-41.6477598594778,231.899985213674,287.522078819593
183,-0.4729740117758233,-582.881498078106,-2866.76618757394,36.4439777519866,-2466.84935324445,1743.09423741350,-1328.19727644464
184,0.41229111644173055,-2247.19027367482,119.566211801771,-646.433629908838,224.440105380193,-1021.74369397460,1344.35691562273
185,-0.484945845751254,25.3357808871245,24.4245674390857,-58.0636006319561,-26.0715457303462,39.1800893665965,21.1860884118724
186,-0.3933690323310154,3190.55493020300,246.434089849623,-975.445344437257,-4507.10108685276,-1876.04658409139,-616.486086024175
187,-0.5364816295542472,235.387492562138,-102.554906411619,-152.623313790912,-46.8644593350990,455.502584083267,20.8323000066488
188,-0.7160572799302174,516.578294567444,-45.5373010777177,-1050.62298813327,389.927507541502,396.787617844766,1086.57249055390
189,-0.6196046941758944,57.1846801476685,19.6669727419912,14.6245794989272,13.6007487989724,102.192376044423,35.9507280952770
190,-0.0936008335150591,11251.2309176533,1940.87526544422,-1959.49496249080,-12383.4852738902,-9603.37512211244,2115.76358445053
191,-0.08526568292505643,-238548.402646491,-1130138.18940473,24647.1864619936,-957870.215831565,690210.246501951,-522043.836538471
192,-0.09725150024633938,-77.2955533479867,686.329780002411,-664.000438402597,-164.106666756429,309.812772489164,407.351373314850
193,0.3471606374128725,-254.810475928718,33.0338800498262,-137.073319959467,21.3397388125001,-196.035424310882,143.804907017754
194,0.4134864674953356,-931.063180928327,392.910873331884,-1005.13994160480,-1033.47296650234,-1714.19519526016,1115.81959018153
195,-0.5931096088455978,23.0540418380900,-6.93324336212428,-16.6106697526654,-19.7471167730783,15.2931170741981,-9.17551640176141
196,0.15446681689321784,-519153.455752825,151693.742135827,272782.845329244,599141.436503798,-391568.796796555,611060.607387781
197,-0.6034875174658558,12.8252326186876,-24.7316317771185,-9.57809668241955,-35.2746567510287,12.1681571165772,-8.64014086470338
198,-0.09167857979372124,-909.648513540792,1018.55821621349,203.688514176960,279.680015598540,707.144185270451,1518.73596056767
199,-0.656901404537488,-983.259282187273,9147.04280356109,-9445.00786772437,-2246.90549012706,3695.28820815817,5781.53950565355
200,-0.5348013536543014,19.3987725278041,7.72033200286514,-24.7541180960348,-30.2742792231523,9.49874486781394,-0.385845119589610
201,-0.4913072132974729,-54.9138951291914,-333.193030577646,-29.9170641850818,-313.513741166969,210.653437712144,-150.886836879789
202,-0.25687286472341364,156.949563386510,-14.6162179205885,-67.9639724417800,-163.890633219395,-7.23558733416448,-58.5067210121668
203,-0.19238206004216046,70.8340284429544,-145.178585459277,-92.4097894587030,40.1191074617017,-84.8383138571824,39.7831409968002
204,-0.5317926227455922,-15.5219575292520,6.43769133871584,-66.1442284114092,54.4815424480646,-19.8282001632427,-45.6880195106511
205,-0.4410506166557632,92.7890067583599,1.01871208895626,-115.431504360099,-172.572653193874,-21.3438457045538,4.40313428556356
206,-0.5704946814954812,522.651643092299,-275.461555670168,-356.997255276480,-371.295356122648,1269.10985082373,108.690460102854
207,-0.24796588403479447,279.864905314041,-53.9498078164119,-107.127023052403,-234.132980209688,-12.3449800480612,-187.362599813773
208,-0.45869604807249653,213.927039810447,-29.9335449149460,147.785184656529,30.8874009853734,235.884400582635,-203.381646979461
209,-0.44237034883251364,15.4923565356354,-3.05099747508237,-6.93220972202187,-28.1864448552727,21.7873942220702,-2.80659843750290
210,0.060147157406734264,-16495.0267011396,2038.67588970149,-5056.47997295058,5131.93333421099,-7350.46044829112,10195.2686351620
211,-0.20099359517982773,179.324579679439,-260.170294936262,39.9579538772349,-325.749652308007,21.6925722803850,-64.4861044993059
212,-0.2981140914120489,81.3031469904217,-143.823197959189,-78.4264122870449,-129.565047370555,-93.9397544367725,7.38849726402944
213,-0.4991666997811216,46.4265010838729,464.676818272629,546.393645266324,-485.550574528544,458.623879896404,-226.070430435521
214,-0.3021766696550444,367.960630242596,-236.317198641424,-173.581362372331,-336.254755505614,106.047556361139,-405.515107574604
215,-0.5809567654446626,184.990877306815,-43.7235463768336,-116.306866057852,-151.211374429631,216.283733525156,42.0760852695184
216,-0.5606605978370608,22.7029920190093,-35.6555803019629,-33.9076388540631,-95.3286117973920,23.6610109109481,-16.7162336228089
217,-0.30771728332242987,-37.6320775825254,-41.4032345507462,-21.2238786684279,47.7988935776167,-115.822615383541,-51.2758495451229
218,-0.522863673443015,1093.46474361845,-690.971651280447,-1084.09708797129,183.657708232645,1480.36517339475,1049.40356023604
219,-0.35841208758369486,141.873357409757,177.297424005625,174.194164633539,157.174556193547,109.070508507295,89.1292530735778
220,-0.5504108615411952,40.6051777211473,-22.0411129654236,60.1023439099093,45.3374906816803,-31.3048857619063,-19.9192220015027
221,0.021217481201489252,23682.9706835957,2449.33362011596,-7020.82231440474,-33183.5515121356,-14530.2162403484,-4246.86522438637
222,-0.13815189035077102,-124.117044552551,107.617049328791,201.608199067792,-150.981110653931,225.781709607593,-98.5563702491765
223,-0.24466523838369164,271.944454555006,-146.515203858468,-147.857607595060,-165.334832578309,670.401594620889,105.458202655344
224,-0.20987295356707303,13.1666364664655,-8.10201299852538,17.6807752977277,30.5692340498237,36.7401021704149,5.72646037327608
225,-0.5835671536914542,26.3701637849903,33.1016983385282,26.8888592300902,27.8673003115177,18.2656455768680,27.1287728705772
226,-0.663804123961135,24.4835354148223,2.95105678097707,-12.1817721480172,4.02249239165862,-0.653399364245140,19.3970285603586
227,-0.3414229523555685,869.773617081794,-559.308483187258,-579.578687634586,-658.203114250359,-249.712436903543,575.336284224631
228,-0.16318964890601156,-153.641771291342,-479.217913505950,52.3263172320723,-432.237345641099,370.230638232833,-212.029074610940
229,-0.6299144677860968,15853.8698019928,34377.8488587502,29504.6584842819,31106.5569181823,12692.4482191824,28625.5800024530
