Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
-2.718866076,9.673425681,-1.148472986,9.597845198,3.865032574,-7.309979268,-2.006859806,15.02681688,-8.745224334,-2.455547572,-7.828606106,-4.461551081,2.234204685,-4.190197573,-3.05841581,-0.50425613,-1.168267341,0.209786337
29.30807579,-74.94552136,-18.01415688,-72.33775956,-36.56073436,-16.92906952,63.89833895,-23.14339825,31.74932758,-37.87976939,3.586940117,-22.67576416,100.8205634,39.58376638,25.6609345,-34.25081617,-1.139909616,0.754866122
0.491883941,-1.059145608,-0.298394384,-0.933026021,-0.286985914,-0.372125939,0.721944706,1.439409317,0.514257005,0.392473369,0.421407922,-0.314524487,0.3104349,0.691003452,-2.178882672,-1.456839548,-1.136435699,0.393022995
-3.01515342,0.372712463,-1.244640407,-0.183439639,0.473848512,0.313564753,-1.325683965,4.237318565,-1.722878824,2.838670587,-2.489258792,1.007086059,-2.765496257,0.703639492,0.626822644,-1.633937477,-1.122454587,0.533561498
0.282482243,-1.198737269,0.302799886,-0.955932015,0.410197274,0.189534274,1.457118303,-1.495244489,0.583749674,-1.41017285,1.247579242,0.224905692,2.04398707,-0.623542812,-2.518623528,-1.229344272,-1.12092993,0.392174211
-2.835156618,6.871562363,1.566564966,6.384195165,3.796724604,1.455425617,-5.64974435,3.237005646,-3.765953484,3.255876748,-1.17006004,3.76030384,-9.87372579,-4.848863403,-3.859681961,3.878679298,-1.084462116,0.209628089
-35.158927,-0.196910613,7.558454318,-30.57212492,15.38778036,11.07580206,19.99477644,20.83895114,6.76886861,-7.616990544,-18.36572743,-0.134276136,23.3971015,4.97825804,-34.47667167,-3.137559146,-1.070881176,0.246895464
-0.633538718,0.838742649,-2.995420154,-2.783892623,-0.182824166,-3.032200198,-1.49130236,12.24318564,0.941614688,7.322404693,-3.10863405,-1.399546873,-4.086560406,3.936583736,-3.899205305,-2.655256489,-1.06550912,0.311007435
-7.807713467,29.05939991,-0.017977896,26.90305131,11.43467485,-16.90598777,-5.755243674,35.51527944,-25.559548,-11.2897041,-21.86093824,-6.648137891,4.201400171,-15.22539472,-3.410142584,6.124442761,-1.032654505,0.456451622
-10.63755336,27.95362309,3.019256317,25.12151572,11.40577016,-5.085722262,-12.92390842,21.01441877,-16.82256118,-0.253156997,-14.04971698,0.868013362,-13.33887519,-14.4677458,-8.126871069,7.681417162,-1.004837571,0.547590173
-94.178626,-51.64024285,4.316197618,-17.72978739,-6.245565661,-13.01851457,15.89731933,-9.04341855,49.18705867,-5.598352639,33.4595194,-6.079442962,-2.434163154,-8.434284282,17.28718363,27.53530154,-1.004250192,0.467795118
-34.00392386,83.30277787,0.108386157,71.17655344,37.90954,-49.70963162,-13.87997575,101.6875555,-64.42604485,-28.67267506,-62.55856498,-31.73812506,26.46968237,-40.48868293,-18.79992288,4.765583355,-0.948127367,0.249118128
4.14142876,-4.976132909,-4.060269281,2.525361715,0.802889452,-3.19683036,3.126524715,-6.372152079,-0.982950862,-0.450660282,2.338394713,-0.771156661,5.661849736,0.018579112,1.208891294,-2.381634028,-0.924920965,0.512269965
4.203059054,8.304614549,-1.956054035,19.69031591,-4.153817329,-17.53934722,-6.113556922,6.930734601,3.394565525,6.129060552,0.509789179,7.744580515,12.97025494,-16.3069304,-1.198590994,-3.190393503,-0.885364231,0.606673457
-6.19678795,3.923363174,-1.040587369,-3.06409588,-0.147840064,-0.401193229,-2.127156821,6.119574458,3.256368286,0.574206395,-3.506301105,0.661024305,-3.804358814,2.521205981,0.097234916,1.515860861,-0.84441183,0.646165654
-12.68774984,5.873750234,1.220683877,-4.423972997,-0.900995948,0.325196848,-3.894141117,12.04695589,4.567164016,1.31851143,-6.001351693,1.71344243,-7.015052728,3.681857628,1.92240677,5.16756412,-0.812546439,0.501992365
2.053916969,0.497569721,-0.949205281,-1.109489312,-3.234778169,-0.584279754,-1.97566957,-0.92959927,-0.297411787,0.395777332,-0.280633823,0.987198009,1.547576711,-0.700656302,-1.918315323,-2.537197939,-0.795105714,0.413487323
-8.153800296,-20.80296882,-13.20409267,-44.95781721,-6.330377223,7.046780682,-7.068768721,51.75354686,21.7893275,60.98594758,-6.247926891,10.24758449,-46.12731657,38.50156377,-7.224358049,0.519871513,-0.784346016,0.174655307
-3.059442686,2.500145924,-6.019185313,-5.800534972,-1.610178263,-6.65895495,-1.165168957,27.5081168,0.95275386,12.36720158,-10.6407414,-1.512986279,-4.634070927,8.198532442,-4.930208012,-3.562400624,-0.755464198,0.439770857
1.572420167,-1.806039333,0.478465367,0.346519761,-1.575607573,0.08139279,0.260861316,-0.972564461,-0.431328858,-0.60582469,0.411168788,-0.539148106,0.234853652,0.153841694,0.67709464,-0.077446467,-0.74586433,0.586951455
6.272578412,40.4419683,-27.99578957,19.16267286,9.522031018,-22.67254945,-13.14198949,111.3661997,-65.20190392,5.274375748,-74.98207845,82.37627896,-49.09844254,-29.22912806,36.01599329,72.03144307,-0.732245627,0.419838817
-7.146971754,5.469076634,-1.011259294,1.402882181,4.844597373,-0.901119127,-6.568710169,12.31250114,-4.336485609,8.783442082,-3.853132465,2.982479838,-11.14202557,-1.671788699,-0.272578012,3.768276994,-0.712979114,0.599873833
-4.198343214,3.077680466,-0.475791326,-1.498628579,-0.077565731,-0.957773791,-1.473088907,6.545715399,1.303325692,1.327838105,-3.18700247,0.167437805,-2.927293204,1.942556332,-0.711951039,0.664940645,-0.696389332,0.476973495
-1.303114299,1.284795646,-1.985046928,-1.595685024,-0.050008624,-2.193418263,-1.149718212,9.593080411,0.505586728,4.950767998,-3.257656475,-1.130583962,-2.986292627,2.951586625,-2.572991495,-1.681954704,-0.677191189,0.230358561
2.4971014,0.309710287,-0.674204401,1.756533864,-0.305736899,-1.552271363,-0.308323624,-2.076941429,0.659044249,-0.125444516,1.402010898,1.054043056,1.051819653,-1.624428116,-0.57463587,-1.170143203,-0.651787069,0.316049788
1.462767304,-0.970664765,-0.374554938,-1.169485361,0.322733919,0.899594106,0.649087989,-2.421814237,0.209658147,-0.988934082,1.05426006,0.014332592,-0.872259838,1.011833476,0.027450846,-0.360553795,-0.595098575,0.589261874
3.091961975,-2.722325662,-3.686380045,1.262207433,0.388813501,-1.908051228,1.426723662,-5.565095667,0.047617184,-0.600382496,1.318011568,-0.889270121,4.04036855,-0.694138343,1.048039841,-1.482896933,-0.566935074,0.3924979
-0.919044962,0.679013944,-1.854480428,-1.921668326,0.096844145,-1.803509923,-0.884169094,7.864325506,0.725317584,4.605074958,-2.110538836,-1.022590419,-2.893317689,2.724285025,-2.216080702,-1.408131874,-0.538666794,0.475599616
0.989690953,0.941957645,-0.981863132,1.515036019,-0.489551397,-0.686426237,-0.450323344,4.540481886,-3.29611737,-0.310232873,-2.853840579,3.312199432,-2.341631701,-0.934722058,2.062993407,2.793240535,-0.469010357,0.422234115
-0.272253872,0.07558628,-0.890341443,-0.581070534,-0.173835628,-1.01565968,-0.46878959,5.0964127,0.041602087,2.604212022,-1.163451597,-0.552289696,-2.033643625,1.62667874,-0.999980664,-0.57034032,-0.465826772,0.239630448
-0.312320443,-2.526387128,4.813104681,-0.19750083,4.085504543,0.552357891,2.369077087,7.751970154,-3.994025604,2.137990654,1.543320839,2.189979715,-5.104374848,4.045082405,-3.401279837,-0.83064212,-0.459855271,0.582496269
-0.174628771,0.176612865,-0.712025186,-0.706831575,-0.193705461,-0.646590132,-0.149544949,2.861562548,0.422178813,1.531351012,-0.764024198,-0.407783153,-0.758174364,1.045687542,-1.22421921,-0.869881733,-0.401376284,0.717107459
0.365888068,-1.394905343,3.381294227,1.689251542,-3.883622695,2.384651737,-0.5364712,2.849168098,-2.172156117,-1.553123564,0.197080478,-0.708723945,-3.613881,1.85791377,3.081850084,1.661779141,-0.400299466,0.330407186
-0.462259436,-0.109726133,-0.487248832,0.268696894,0.081199852,0.121996825,-0.378655741,0.745805971,-0.600000599,0.795957227,-0.336854934,0.425157881,-0.714831578,0.077873799,0.203952948,-0.751992028,-0.388175284,0.362934318
-1.60872608,5.454549752,0.270912145,5.630811229,2.050766862,-3.325378734,-0.789791254,6.482915381,-5.025020613,-2.959401655,-3.99536761,-2.117386779,1.859788727,-2.975194846,-0.976499445,0.367135835,-0.385921136,0.225114802
-0.685334069,1.005790015,-0.78641689,-0.290359616,0.165082909,-1.133811934,-0.592223067,4.107873512,-0.095683311,1.552959139,-1.382046115,-0.551922097,-1.097394902,0.832283948,-1.082923009,-0.539899105,-0.385775387,0.50894676
-23.1017975,46.5084542,12.93527781,42.89308184,22.88869472,8.730177427,-39.63616638,11.48301051,-16.1569168,25.34160279,-3.100510449,6.391303844,-57.01119917,-25.1324371,-21.99212669,15.74921057,-0.376401722,0.18103962
-0.604698153,9.249996685,-0.376668104,7.866803199,5.355478245,-5.854622538,-0.965276962,0.201043084,-2.219633273,-3.744385206,-2.139190177,1.340471521,5.881693177,-8.45379752,-4.220751299,-0.597371286,-0.354154047,0.554894031
-0.220089602,-0.163027809,1.405519081,-1.293231626,0.188755643,-1.070185859,-1.088451424,0.208276781,0.403046194,1.953235596,-2.15561553,-1.144506678,0.353303301,-1.77549484,-2.173601501,1.838463219,-0.345762805,0.437246084
-36.73987756,18.53157477,5.585041802,5.961257327,-15.41742592,-10.36084186,-17.88860794,33.71095411,12.69513597,5.968435905,-14.76771499,-3.558966724,-7.814733468,-6.751978985,-6.183406719,5.651473988,-0.325221986,0.618181674
-5.777036812,9.464452137,0.759007963,7.72458452,2.932706682,-6.258906267,-1.066535814,16.41795139,-7.798588493,-3.765950861,-8.933986967,-4.144363247,3.337259795,-3.041125606,-1.385902102,0.894048285,-0.262089118,0.43562764
-1.852726946,4.541852653,2.915420785,6.261626993,0.333337225,0.274092713,1.346403709,-2.52248516,-3.06795617,-9.203506628,-3.190643895,-1.027245994,5.050312272,-3.064596577,0.149243574,0.543929423,-0.234922944,0.424478357
-1.05951,3.399991556,0.090718644,3.232570799,1.506120273,-1.92128475,-0.969950932,4.036501232,-2.917088904,-0.893515407,-2.1927893,-0.992424092,0.098955433,-1.803158565,-0.644610228,0.512510252,-0.189084223,0.46784547
-0.256195924,2.669938296,0.29457656,2.868794609,1.512393863,-0.290332668,-2.563246927,0.538339891,-1.346332531,1.859308632,0.309984311,1.533131127,-3.453509448,-2.401984959,-0.778764822,1.36215208,-0.152783896,0.485677128
-0.075951486,0.032551461,-0.071996513,-0.038323355,-0.204428632,0.034892217,-0.178709997,-0.353802221,0.343724658,-0.242180315,0.221567632,-0.084014859,-0.171846546,-0.092518842,-0.214294713,-0.161943892,-0.135032296,0.643309999
-4.238386913,14.87136259,-1.792917367,10.94150475,5.41069029,-6.010401085,-5.537004684,22.58216123,-13.71467943,0.887997874,-14.22082045,6.323750543,-7.866820176,-7.173683978,1.086938216,9.07165909,-0.116873493,0.172828264
-0.241586802,0.391999273,-0.868191278,-0.715101848,1.38910012,-1.380934886,-1.115583269,3.968702699,-1.522662678,2.631242492,-0.270417371,0.875663415,-2.253144504,-0.615837416,0.198134966,1.369198065,-0.111526041,0.365401547
-0.402000075,1.057251521,0.067087859,1.033498779,0.458082064,-0.296272909,-0.489773164,0.976896637,-0.814948628,-0.031159889,-0.572330934,-0.05923296,-0.434817276,-0.577470627,-0.272288101,0.178451531,-0.101047851,0.499169199
-0.890096438,1.941892744,0.074407181,1.592033283,0.793319612,-1.171521384,-0.183643478,2.875799746,-1.661510255,-0.855302386,-1.70833314,-0.786658507,0.572965834,-0.714435889,-0.466169472,0.119316639,-0.089975117,0.440159284
-8.80164842,8.992098829,-1.701051179,-0.365360203,0.052797279,-2.230308091,-3.976183527,12.91831768,1.171853509,0.642998106,-8.602044763,0.128223213,-5.425229804,2.657110299,1.738174055,3.007342479,-0.081988006,0.550315633
-3.157502707,0.799521311,-1.411119416,-0.995415248,-0.088909313,-0.837652412,-0.410155374,5.001853499,-0.739217265,1.386660237,-3.558931411,-0.167400159,-1.169759584,2.093761905,2.856530935,-0.429242908,-0.076426769,0.508479209
-0.183025357,0.122489485,-0.047369975,-0.128047298,-0.067914493,0.014375703,-0.091778175,0.044362508,0.188394204,-0.065776353,-0.027985712,-0.001793472,-0.192204333,0.095540079,-0.04652073,-0.004363133,-0.072090404,0.783014104
-5.997445642,7.222151462,1.920010189,0.789329563,6.657388336,-3.234352334,-3.128671816,39.37954177,-14.36991014,11.57608341,-14.96387893,15.44302241,-19.20165798,0.57981499,-0.203249428,12.30556964,-0.069170025,0.474925623
0.953802588,-1.983220093,3.21308993,2.032098478,-0.093284542,3.299272076,2.72928442,-12.53413437,-0.588608671,-8.504297096,3.52930346,1.680716792,5.333474166,-3.917067161,2.025225753,1.734328542,-0.063902983,0.369134758
0.158613109,0.545590339,-1.217022167,-1.073035416,4.07825651,-2.732419511,-2.794497611,4.270793328,-3.987874306,4.519681723,2.041316481,1.004801417,-4.389336635,-2.75793338,1.447987691,3.216798614,-0.060358289,0.181215401
0.989357125,0.40433209,-1.23629546,0.548500563,-1.142894483,-0.337743443,-0.866899385,-2.98858686,1.30192666,-0.066822064,0.511356837,0.15369493,0.930951981,-1.483331683,0.672167036,-0.018584203,-0.0535101,0.564418396
-0.069936882,0.055054917,-0.102154933,-0.08136012,-0.054217558,-0.134075702,-0.045352434,0.61078824,0.056816015,0.298992382,-0.196117572,-0.068979243,-0.111332298,0.175732398,-0.206757121,-0.141329832,-0.044719853,0.238544292
0.064432606,-0.050222202,-0.02062439,-0.066027965,0.000603914,0.046474372,0.029359088,-0.145230553,0.026614591,-0.061714849,0.068798626,0.002040973,-0.054728715,0.050906259,-0.008780975,-0.026883019,-0.035888207,0.63209454
-0.651597424,1.161209775,0.216321811,1.011975435,0.427742745,0.224656916,-0.913483213,0.625114733,-0.447006664,0.581954275,-0.406837682,0.411890624,-1.423533596,-0.51927354,-0.372336894,0.45646856,-0.022292932,0.457904625
0.011923896,-0.023743317,0.001516539,-0.012920331,-0.002403058,-0.000340695,0.018961715,-0.006634324,0.007151301,-0.011941926,0.019930931,-0.001944247,0.01940724,-0.000268196,-0.037020674,-0.022757818,-0.021161621,0.663763465
-0.015164249,0.017327529,-0.023432694,-0.024308557,-0.108096903,0.034452199,0.071801014,0.040438506,0.142916229,-0.057672132,-0.127965753,-0.057143713,0.087575706,0.144570866,-0.119443558,-0.151083184,-0.020011974,0.384491996
-0.043467656,0.196522283,-0.029490046,0.166000066,0.067495722,-0.124480299,-0.045339605,0.331741624,-0.191305629,-0.040659934,-0.188634084,-0.000812189,-0.017958659,-0.08930623,-0.023553649,0.055024795,-0.018425419,0.258044747
-0.005761621,-0.00711818,0.009859768,-0.014069067,0.00169631,-0.01131153,-0.019021845,0.00726346,-0.003120997,0.038328742,-0.031254124,-0.009125379,-0.004412254,-0.02302085,-0.025952167,0.011051597,-0.010759971,0.615661217
-0.011713395,0.004600864,0.005998904,-0.006411115,0.005143797,-0.008626937,-0.016292977,0.016070815,-0.005163868,0.024966161,-0.02646287,-0.005290288,-0.008951975,-0.016095229,-0.017559534,0.008863613,-0.008812004,0.504407923
-3.914036511,-4.761379344,-1.214862945,15.35075752,-8.337155101,4.697450056,-8.2471749,10.60394887,-1.460881276,7.480215003,-0.259307291,5.551621154,-14.17699639,8.284831638,4.646179291,3.441133186,-0.00736941,0.400280818
0.02265588,-0.021208799,-0.023989615,0.009581396,0.000730296,-0.012430026,0.010334937,-0.038380636,-0.000866602,-0.005231805,0.010752597,-0.006078486,0.026328711,-0.00369355,0.008365836,-0.010182434,-0.004842671,0.659308212
0.002302375,-0.004089634,0.000996727,-0.001247366,-0.000602726,0.000874775,0.003356938,-0.004325743,0.00074035,-0.003988277,0.003785761,0.000335721,0.003890291,-0.000914686,-0.004324708,-0.002659551,-0.003013797,0.246881078
-0.003969568,0.004920901,0.003567534,0.002292386,0.003278981,-0.001422209,-0.009541216,0.004393019,-0.003204427,0.011950298,-0.00814508,0.000234341,-0.009521673,-0.008504758,-0.008073946,0.006005036,-0.002262672,0.551256488
0.001449288,-0.002706291,0.00071559,-0.000808504,-0.000400397,0.000579303,0.002204448,-0.002978786,0.000590598,-0.002597598,0.002584812,4.94E-05,0.002676994,-0.000575355,-0.002884928,-0.001860625,-0.00194068,0.303095041
0.004082874,-0.002287788,-0.001316459,-0.00363969,0.001232547,0.002436515,0.001677815,-0.007633047,0.001164201,-0.002818405,0.003323122,0.00016898,-0.002492757,0.002597608,-0.000658821,-0.001429916,-0.001637711,0.436267824
0.020481713,-0.04044581,-0.011017357,-0.032136354,-0.020914723,-0.024483909,0.050594484,0.000307767,0.007629375,-0.04806579,-0.004123361,-0.03220377,0.091928583,0.023610527,0.017461674,-0.030694164,-0.001374484,0.341635593
-0.00105094,-0.002489314,0.005821598,-0.000961402,0.007499087,-0.000471231,0.001560473,0.012945676,-0.006677448,0.00538548,0.002747191,0.003519522,-0.009045567,0.004278791,-0.003552778,0.000689278,-0.000469408,0.62221419
0.000629963,4.93E-05,-0.000119281,0.000464455,-7.03E-05,-0.000339863,-4.42E-05,-0.000675245,0.000151027,-0.000130333,0.000397684,0.00027296,0.000316376,-0.000438132,-0.000101332,-0.00026801,-0.000150649,0.23492617
0.000291629,-3.80E-05,-0.000133348,0.000179522,-0.000187403,-7.89E-05,-9.38E-05,0.000595752,-0.000522548,-2.66E-05,-0.000265198,0.000549541,-0.000496502,-0.000109243,0.000470887,0.000519254,-0.000105186,0.555566891
0.000208086,-0.000192466,5.46E-05,0.000131466,-0.000209837,5.02E-05,3.26E-05,-0.000140336,-7.92E-05,-0.000149143,0.000134259,-2.96E-05,-3.64E-05,4.52E-05,0.000137469,-1.43E-05,-8.49E-05,0.689008822
5.33E-06,-0.000141837,5.48E-05,-0.000186185,-3.42E-05,-9.70E-05,-4.53E-05,2.26E-06,3.03E-05,0.000199255,-0.000193607,-0.000103985,0.000106606,-0.000104952,-0.000147723,3.82E-05,-6.88E-05,0.645835491
-0.002993285,0.007056305,0.00106367,0.005920444,0.003260283,0.000865071,-0.005701796,0.004078754,-0.00350696,0.003795976,-0.002156114,0.003031054,-0.009239281,-0.003901947,-0.002093719,0.003947158,-4.35E-05,0.340887512
4.73E-05,-4.11E-05,1.27E-05,3.39E-05,-4.62E-05,1.07E-05,7.11E-06,-2.68E-05,-1.97E-05,-3.26E-05,2.83E-05,-6.09E-06,-8.25E-06,9.08E-06,3.25E-05,-2.00E-06,-1.88E-05,0.62481298
-9.07E-06,1.53E-05,6.92E-07,1.00E-05,-3.11E-05,-3.90E-06,-1.96E-05,-4.16E-05,3.23E-05,-2.25E-05,2.66E-05,-1.22E-05,-1.36E-05,-1.75E-05,-2.95E-05,-2.19E-05,-7.18E-06,0.650156737
5.59E-06,-3.65E-06,-2.03E-06,-5.86E-06,9.30E-07,3.55E-06,2.11E-06,-1.26E-05,2.67E-06,-4.71E-06,5.70E-06,1.07E-08,-3.89E-06,3.64E-06,-1.59E-06,-2.58E-06,-2.62E-06,0.752688775
4.75E-07,-1.77E-06,7.85E-08,-1.97E-06,-6.49E-07,-8.02E-07,5.24E-07,-1.72E-07,5.02E-07,6.95E-07,-1.13E-06,-8.35E-07,1.84E-06,-1.33E-07,-4.99E-07,-1.30E-07,-4.14E-07,0.612500575
9.47E-09,2.53E-07,-3.82E-08,8.60E-08,-6.34E-07,1.08E-08,-3.69E-07,-1.20E-06,7.24E-07,-5.89E-07,7.06E-07,-2.47E-07,-3.85E-07,-2.86E-07,-6.89E-07,-5.60E-07,-2.27E-07,0.642285704
3.78E-08,2.79E-07,-3.91E-07,-9.99E-08,2.13E-08,-2.83E-07,-1.70E-07,1.47E-06,-3.99E-07,4.86E-07,-7.28E-07,6.14E-07,-6.50E-07,4.71E-08,9.81E-08,4.25E-07,-5.12E-08,0.296484595
1.61E-08,-1.37E-08,3.99E-09,1.05E-08,-1.52E-08,3.85E-09,2.41E-09,-9.82E-09,-6.27E-09,-1.10E-08,9.70E-09,-2.08E-09,-3.04E-09,3.34E-09,1.04E-08,-1.02E-09,-6.42E-09,0.698161591
-4.76E-08,6.79E-08,-1.83E-07,-1.67E-07,2.81E-07,-3.17E-07,-2.75E-07,8.45E-07,-2.94E-07,6.60E-07,1.65E-09,9.80E-08,-4.92E-07,-8.65E-08,4.26E-08,2.31E-07,-5.93E-10,0.399798881
7.11E-11,-6.04E-11,1.82E-11,4.70E-11,-6.56E-11,1.72E-11,1.11E-11,-4.59E-11,-2.83E-11,-4.93E-11,4.35E-11,-8.80E-12,-1.18E-11,1.31E-11,4.59E-11,-4.13E-12,-2.76E-11,0.432390751
5.20E-11,-4.45E-11,1.30E-11,3.40E-11,-4.87E-11,1.24E-11,8.02E-12,-3.21E-11,-2.05E-11,-3.53E-11,3.15E-11,-6.76E-12,-9.23E-12,1.04E-11,3.33E-11,-3.49E-12,-2.04E-11,0.820328954
8.76E-12,-7.76E-12,-9.11E-12,3.71E-12,1.32E-13,-4.56E-12,3.75E-12,-1.47E-11,-2.86E-13,-2.13E-12,3.93E-12,-2.40E-12,9.98E-12,-1.52E-12,3.31E-12,-3.76E-12,-1.80E-12,0.393159663
3.88E-12,-3.31E-12,9.82E-13,2.57E-12,-3.63E-12,9.18E-13,5.98E-13,-2.38E-12,-1.54E-12,-2.64E-12,2.34E-12,-5.02E-13,-6.73E-13,7.62E-13,2.50E-12,-2.48E-13,-1.52E-12,0.244147706
1.62E-12,-1.38E-12,4.03E-13,1.06E-12,-1.50E-12,3.84E-13,2.49E-13,-9.95E-13,-6.38E-13,-1.09E-12,9.77E-13,-2.09E-13,-2.89E-13,3.23E-13,1.03E-12,-1.08E-13,-6.34E-13,0.282796154
1.66E-13,-4.81E-14,4.77E-13,6.92E-13,-2.51E-12,1.75E-12,1.93E-12,-2.78E-12,2.65E-12,-3.48E-12,-1.61E-12,-8.63E-13,2.74E-12,1.99E-12,-1.51E-12,-2.55E-12,-3.55E-13,0.45360316
7.37E-13,-6.37E-13,1.83E-13,4.78E-13,-6.98E-13,1.75E-13,1.13E-13,-4.65E-13,-2.86E-13,-5.05E-13,4.49E-13,-9.80E-14,-1.29E-13,1.48E-13,4.75E-13,-4.96E-14,-2.90E-13,0.624975663
-1.17E-34,-1.17E-34,-2.71E-35,-9.63E-35,-6.79E-35,2.53E-35,1.07E-35,-4.77E-35,6.13E-35,-1.56E-35,6.48E-35,6.73E-36,-1.60E-35,8.08E-36,-1.53E-35,-1.89E-35,-3.09E-35,0.750859574
-5.51E-20,2.11E-20,-1.34E-19,-1.97E-19,7.01E-19,-4.86E-19,-5.35E-19,7.77E-19,-7.32E-19,9.68E-19,4.40E-19,2.40E-19,-7.58E-19,-5.51E-19,4.14E-19,7.07E-19,1.01E-19,0.453803847
-7.39E-13,-6.99E-14,1.87E-13,-5.09E-13,8.59E-14,4.49E-13,7.49E-14,6.17E-13,-1.94E-13,4.31E-14,-4.27E-13,-3.02E-13,-3.13E-13,4.60E-13,1.80E-13,3.59E-13,1.95E-13,0.414300142
-1.26E-11,6.58E-12,4.14E-12,1.07E-11,-2.74E-12,-7.32E-12,-4.43E-12,2.51E-11,-4.72E-12,9.46E-12,-1.13E-11,-2.02E-13,8.06E-12,-7.24E-12,3.12E-12,5.30E-12,5.39E-12,0.616257301
-3.27E-10,8.79E-11,9.75E-11,7.25E-11,-2.64E-11,-3.08E-11,-5.41E-11,4.96E-10,-1.07E-10,1.53E-10,-2.50E-10,-5.79E-11,6.67E-11,-2.75E-11,8.01E-11,1.46E-10,1.18E-10,0.619560589
-1.31E-06,9.20E-07,-1.08E-06,-1.32E-06,3.72E-07,-1.19E-06,-7.01E-07,5.97E-06,8.23E-08,3.23E-06,-2.12E-06,-2.56E-07,-1.61E-06,1.32E-06,-1.41E-06,-3.39E-07,1.11E-08,0.273689708
2.16E-08,-1.76E-08,-1.98E-09,1.11E-08,5.21E-08,-1.77E-08,2.94E-08,8.74E-08,-5.73E-08,5.16E-08,-4.86E-08,3.21E-08,4.46E-08,9.06E-09,5.43E-08,3.76E-08,1.41E-08,0.537826998
-1.22E-06,4.43E-07,-4.71E-07,-1.40E-06,7.26E-07,-7.43E-07,-3.39E-07,1.90E-06,1.58E-06,2.32E-06,-5.71E-08,-1.80E-06,5.53E-08,1.18E-06,-2.24E-06,-1.87E-06,6.87E-08,0.30920197
-7.72E-07,5.63E-07,2.29E-07,7.08E-07,-5.53E-07,-4.47E-07,-4.99E-07,8.21E-07,1.46E-07,2.25E-07,-2.70E-07,-1.53E-07,2.52E-07,-6.18E-07,-2.26E-07,-8.50E-09,1.92E-07,0.574277958
-2.53E-06,1.32E-06,8.26E-07,2.15E-06,-5.42E-07,-1.47E-06,-8.89E-07,5.05E-06,-9.49E-07,1.91E-06,-2.27E-06,-4.25E-08,1.62E-06,-1.45E-06,6.25E-07,1.06E-06,1.08E-06,0.256296827
3.29E-05,0.000126828,-0.000120086,2.55E-05,1.90E-05,-6.35E-05,-4.62E-05,0.000427247,-0.000232642,4.70E-05,-0.000296681,0.000358336,-0.000219757,-8.66E-05,0.000155169,0.000293567,3.84E-06,0.321041789
-2.29E-05,7.48E-06,9.13E-06,1.68E-05,-5.96E-06,-1.19E-05,-5.49E-06,4.91E-05,-8.66E-06,1.58E-05,-1.71E-05,2.73E-07,1.60E-05,-1.17E-05,-8.26E-08,6.52E-06,7.02E-06,0.326192038
-4.97E-05,4.34E-05,5.08E-05,-1.98E-05,-8.75E-07,2.47E-05,-2.10E-05,8.36E-05,1.04E-06,1.26E-05,-2.29E-05,1.32E-05,-5.46E-05,8.02E-06,-1.80E-05,2.14E-05,1.05E-05,0.360445511
0.000123895,1.46E-06,-7.02E-05,3.61E-05,0.000262047,-0.000247429,-0.000142172,0.000247436,-0.000266607,0.000357558,0.000146281,0.000160762,-0.000130047,-0.000234469,0.000163729,0.000206283,2.05E-05,0.581367463
-0.000119474,6.24E-05,3.81E-05,9.89E-05,-2.46E-05,-6.82E-05,-4.17E-05,0.000234063,-4.31E-05,8.90E-05,-0.000106,-2.90E-06,7.57E-05,-6.74E-05,2.86E-05,4.93E-05,5.11E-05,0.350310454
0.000781118,-0.000471929,1.39E-06,0.000265683,8.44E-05,-0.000110769,0.000228906,-0.000236308,-0.000423634,0.000314506,0.000304362,-0.000127809,0.000370657,-0.000208229,-0.000219774,-0.000308024,0.000109713,0.72015481
-0.002021478,0.001775744,0.00171179,-0.00089749,0.000248311,0.000816711,-0.000793977,0.003103342,0.000144778,0.000642572,-0.000969867,0.000504912,-0.001936174,0.000260836,-0.000794604,0.000777129,0.000485841,0.364027667
-0.007689784,0.002607065,0.00097513,-0.003125813,-0.000873177,0.000625276,-0.001540562,0.002410277,0.002526365,0.00032843,-0.000290248,-0.000442103,-0.003385873,0.001336483,-0.00267122,-2.33E-05,0.000792037,0.61804069
0.002792694,-0.000151637,-0.002727606,0.001391167,-0.002699919,-0.000269162,-0.000579747,-0.007881233,0.001203703,-0.001606767,0.000395351,-0.00171991,0.005294733,-0.003921156,0.002151867,-8.22E-05,0.000806067,0.684120401
0.341175428,-0.015803863,-0.231631938,-0.132337623,-0.414712371,-0.008702125,-0.150998155,-0.247428842,-0.017843463,-0.18784813,-0.04635511,0.087992339,0.211385769,0.074785257,-0.17348772,-0.210282654,0.002307693,0.356906513
-0.010856544,0.008799702,-0.002228536,-0.006352181,0.00991119,-0.002442304,-0.001287022,0.006906375,0.003980076,0.006907329,-0.006317985,0.001151393,0.001613901,-0.001803824,-0.006097988,0.001329281,0.004280993,0.332212651
-0.021115828,0.017159196,-0.004303442,-0.012636574,0.018259404,-0.004773022,-0.003246226,0.014480863,0.007188591,0.014005585,-0.012823518,0.002424508,0.003253978,-0.003735217,-0.012311107,0.001925541,0.00813861,0.575692838
