,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
251,-71.12242145,48.27216021,12.22065323,53.72324036,-36.4395223,-16.23955945,-30.68227694,-11.32618596,57.93330448,-42.67656245,24.34559434,-21.19138478,-51.31432588,-40.75557481,-29.86916966,12.6358991,7.012679413,0.408682342
588,-73.19148229,48.54387295,-14.4356561,-34.86345699,-7.184278828,-4.65880078,-28.00392216,85.51864607,33.49841234,3.955400145,-48.45381423,17.53804364,-57.62350609,32.18345664,8.906959126,26.90070651,-13.35558365,0.643656706
201,-51.89035903,48.64524212,-11.04416469,-20.67329257,51.49377979,-19.07139113,-33.18111971,59.76031344,-4.107038701,54.4867137,-19.59029194,15.38563124,-37.86833846,-20.3097183,-13.58216121,29.04398682,13.12109945,0.657969507
745,-32.17840438,50.7888664,-9.495255828,22.58422927,13.12931022,-23.52886843,-25.86608858,78.29987097,-38.51219173,5.054448025,-49.74727063,-4.567320297,-12.10038319,-18.27809453,-15.86354879,-13.8294765,-20.38891404,0.507155681
250,-202.2558542,50.83917128,-15.8512338,-149.7557805,-4.720334305,-3.877876239,-43.04908181,396.9179066,40.95231691,146.7713331,-150.6184104,-25.04416029,-164.2944773,164.7481339,-28.61652207,31.21420408,-2.20873244,0.458431879
370,-165.4666765,50.97756063,32.73562633,-37.82937652,36.30603613,38.41515499,-4.339978488,241.758651,-86.16917628,15.36909511,-140.3442215,-73.90672718,-61.63814013,66.55065082,7.498974001,66.74379787,29.59867273,0.466342115
238,-156.1992765,51.27108959,45.46007056,108.7921601,27.15339444,-61.23124986,-8.862282452,221.5946818,-16.22120634,53.42666749,-83.5365951,-8.790176121,38.40961164,-43.98079207,64.00701946,106.0951864,52.93462108,0.303562591
658,-135.4196718,51.99869722,-82.4099095,-29.3254487,47.55269079,-29.31162693,-64.4320316,289.8218509,-46.80183203,149.5851705,-130.4181314,2.700726827,-122.79054,57.38651664,-15.98397616,-62.81970235,-36.87582585,0.421888847
782,-55.88323781,52.18181243,-27.28871786,-8.223584831,41.1583489,-52.69795864,-61.00132809,240.4086551,-43.93057871,138.6093516,-59.65742745,-9.633487986,-105.3737083,16.09355652,-40.8617798,12.77985535,-4.652259075,0.485432563
61,-186.4660454,52.42918379,32.87633419,15.82419778,76.28393747,0.102377392,-14.53057904,221.1549695,-61.16295181,44.80191825,-158.6708576,-29.26040478,-96.63070929,24.83409008,35.0743758,50.81444351,-14.25445641,0.447287631
143,299.2136736,52.53660902,-17.36698878,280.5205984,40.01025319,-122.7370221,-108.3130519,-426.113351,18.6086543,33.74492393,290.2727669,219.2109025,0.486798105,-311.4984366,-6.826861191,-21.68482536,-41.59316587,0.531970388
423,194.1983924,55.65388084,-49.64096335,183.3748625,2.902290446,-162.5547871,-35.40659295,-91.20370181,30.23818814,37.60137318,85.86707051,109.8864203,94.38024258,-148.8428034,-36.55398693,-76.60532024,-43.40396622,0.519132169
336,-259.7779341,55.78053123,72.17341421,-2.635026495,-22.54329222,5.608932368,-35.24831187,329.6656441,-25.9125095,72.22977364,-137.7364228,-65.6251588,-89.29558416,45.71550437,-5.012950727,79.67031549,47.80501339,0.458472879
108,-14.94327679,56.46595304,-8.835445643,43.01449929,21.79248114,-34.78697241,-13.35571477,91.80881305,-50.15712716,-8.530720666,-52.0944664,-2.51797546,-4.90500066,-24.43567066,-11.5034699,12.43743545,-5.313920195,0.303627329
193,-45.82929681,56.82731998,-22.85687404,-6.550094898,27.05733584,-28.62065761,-47.73945635,106.4948519,-5.969177567,87.57455623,-53.87041672,-7.380386948,-56.58950659,14.58202804,24.87416625,25.05650906,33.89578834,0.593387109
838,-19.54712113,56.86856413,-0.921541476,45.1409363,23.19702406,-17.37033725,-30.31315297,70.71578428,-38.37261053,14.77418892,-34.4888046,3.67353585,-39.60820402,-23.96216054,-18.98909694,15.72539919,-4.572609986,0.290233804
46,-120.0984354,57.09737674,11.99935158,-30.5976653,44.49268199,-44.00149061,-24.0392533,190.2093009,-17.58225864,110.2483777,-126.5967115,12.67870875,25.02877568,-18.78511433,-21.92869541,49.15835221,32.7821684,0.623477943
654,-39.05522783,57.68001296,-10.85941786,28.90367506,68.13748456,-43.7926035,9.14572727,278.3106114,-135.156355,73.28159977,-175.7999916,90.41573848,12.3693531,-16.03882682,70.55131397,112.5941748,30.37225696,0.213152701
327,-50.39042104,62.1633024,-17.89599047,52.82817373,24.77322111,-34.1465893,-35.87493756,118.807885,-63.93616683,18.76536888,-71.82236423,-5.494686172,-27.56935309,-24.16712647,-13.87752649,-19.23183686,-27.05918123,0.391073669
842,-15.21405013,62.60032443,33.32559062,-30.63229069,208.7631433,-86.16986438,40.71774774,1033.134221,-518.2951754,170.8907064,-393.2088155,677.070364,-576.1620838,59.60428851,55.94340467,423.0225623,-21.49192157,0.727182952
771,-66.71738036,63.64049367,-30.16755945,-28.44313202,24.30476219,5.448730685,-25.52453046,270.4292919,-118.5707711,46.90388307,-176.2988491,125.5892866,-144.6917393,13.72997783,91.31429055,163.2196327,27.73711383,0.493971745
324,-190.8487692,63.83064239,62.2628088,-89.81722584,49.76406451,2.397604409,-26.44330341,333.5007479,25.96364184,43.15216618,-69.12942458,57.55500211,-228.9919145,161.9182772,-41.39290378,36.37002089,-48.16752498,0.54125754
600,-201.3013617,64.94457809,33.52386109,-32.07671261,10.2366203,-1.244513106,-32.81175696,246.1449827,-17.76700483,76.26502502,-131.1735405,-20.70415303,-14.60082354,20.70764275,14.52005091,70.59363797,51.43682604,0.596260027
397,-37.06276991,64.99550521,14.06244046,51.72757461,30.63240667,3.790277652,-45.22956347,27.0990578,-30.48918939,7.713672221,-14.04449068,21.09429775,-64.7911373,-40.0765961,-10.53494787,39.15100546,-4.636280433,0.555361582
131,-23.23303114,65.35965271,5.109524535,69.54730393,23.95953875,-39.01602639,-11.66162365,81.00463962,-58.19308063,-29.22839818,-48.26387096,-22.4542407,18.9611039,-36.96833483,-10.26214016,8.631220956,-2.925308532,0.232574031
569,-67.1628966,65.5007279,-13.77411599,-14.41072439,80.0626633,-45.75615398,-81.84659153,133.4653437,-55.56916268,108.9638003,-6.117083146,33.71319892,-113.7625911,-52.6465671,22.51731567,87.98718748,10.94322229,0.317646653
462,-366.3754118,65.68377592,74.17809016,-36.15202655,172.9933909,-48.91186052,-4.89993707,800.1514773,-211.6737991,326.6966229,-409.622015,2.450680711,55.73568884,79.1439257,138.6424808,238.6650452,129.9573824,0.509356766
321,-96.14071322,66.27388941,-7.821368631,-26.21234697,26.48930012,-25.73667058,-46.338824,121.8004595,11.00260855,25.96299707,-36.90972791,14.08383637,-83.01349315,10.52340996,16.07287229,51.25635175,-13.48346936,0.526282785
84,-49.96573757,66.87420679,2.607087733,21.76924539,49.11802679,0.022288835,-45.13743506,46.70516205,-16.51244495,49.56633478,-25.96191616,20.37595684,-62.72355826,-30.28224553,-28.44107012,30.52031395,10.83732695,0.412482688
310,-122.458735,66.89390874,-9.784407049,-52.13214834,78.03109266,-33.6353733,-18.3589417,135.3844888,13.55695607,86.61924368,-92.77863395,17.3904239,3.601019212,-10.01568045,-31.25496243,40.5060188,40.35924903,0.65195393
374,-84.56228973,67.99544286,-34.43619192,-57.1487459,77.11816722,-28.23060558,-25.06397359,101.8794369,16.55491226,86.35905653,-59.89377939,16.42558765,-15.51774308,-9.529232399,-55.43046715,-1.950830082,19.67540567,0.428837367
629,-28.26542388,68.46434986,10.8442673,60.58994257,30.05739019,6.285268866,-54.17614954,31.6506051,-31.83123557,31.75618773,-17.13023438,20.25298251,-79.44573813,-39.32005614,-21.7465385,31.94548332,-0.836296318,0.170576828
393,7.18457559,69.32739678,-24.49185844,55.54162367,7.474134569,-41.42950158,-67.31553735,31.02769592,-4.558505766,76.22796979,-25.71134906,9.619163321,-57.08628596,-13.12526597,73.15163985,28.32810534,42.49676674,0.388390648
207,162.8122519,70.27293899,-49.87405461,208.2325296,19.58864656,-233.5746786,-10.31526774,-74.8450434,64.12000978,10.84529575,104.2487193,163.1412351,211.7002988,-259.0365192,-122.6635206,-89.39321115,-75.13365638,0.528598269
318,-33.73525829,74.67899779,-14.07228873,40.58412756,53.74094021,-57.91992805,-47.17150919,139.4926002,-82.79774216,43.06352533,-51.94621431,-1.082172222,-44.47046867,-42.2923482,23.32390671,50.53446741,12.00192494,0.479491075
367,-38.58101657,75.17384963,6.06998164,54.73454204,37.36385068,-3.82870939,-66.62357719,65.83896667,-39.59683231,61.0143639,-26.36778573,22.06069994,-95.8864519,-36.62485384,-5.291392735,45.13283886,10.09244066,0.40884059
149,-84.92495962,76.37353843,-14.68449104,-2.120626433,36.03799347,-24.23166775,-53.44413587,120.8204031,-11.71803538,90.47259637,-87.63161253,1.583349605,-51.4904956,13.62300875,53.80132572,54.09225302,60.65600914,0.532662362
583,-137.5432488,77.30362615,28.94419177,70.53832415,-47.29485648,-58.60296845,-58.3893536,181.0458271,4.233196134,51.46592547,-77.53846717,-15.5303489,33.1042187,-60.63701278,-6.110833104,27.62532915,37.24757346,0.38813889
420,-16.67855097,77.30841177,-156.8148489,-94.53765611,8.037080593,-128.8039379,-77.19326866,583.51612,-50.85499645,293.2782425,-211.9623884,76.98831568,-226.4454991,102.1755167,-94.41526799,-7.536801005,-42.2838026,0.648407019
173,-111.6545461,77.60246187,-15.42334471,22.9851263,4.289001931,-33.21186284,-34.02457097,449.820171,-166.491476,83.86190813,-237.9704278,170.6409081,-121.7033425,-33.41910762,87.04557537,208.8486476,20.30796077,0.330277711
101,-113.6688452,78.71525086,-41.8362521,-77.24307771,109.8691379,-8.477512357,-10.17903072,119.8065508,13.03313676,90.7349608,-102.0189186,13.0384977,39.62093629,-8.748743111,-10.57955671,43.30376087,46.48533747,0.583470002
474,-1693.713076,82.61186002,365.9210858,-969.1559533,110.8157816,815.0576833,203.4264726,1847.420498,-459.3898593,28.30574881,-1269.525567,-769.9639658,-533.9643884,1084.730967,173.9789676,605.2308541,365.4940094,0.430513356
205,-18.72366832,84.84628002,-25.5196986,31.4899667,-55.74126526,30.2510706,-5.045159319,-19.36253761,69.72011276,-29.62132955,-131.0903657,-31.84430867,-12.91268472,86.9870239,48.78364931,-21.11792097,42.69160425,0.333011083
832,-102.2285132,85.01095777,-2.848095332,-5.506965352,53.36925217,-44.91676411,-31.28077004,145.0735583,7.445324703,83.0575412,-74.17979397,12.61185793,7.250566366,-20.83451778,-28.34658753,26.56353659,35.70134494,0.524167328
496,-75.83935833,85.57335359,-25.63423279,-27.40340564,68.58270131,-26.81274775,-19.40954217,114.9703725,-16.65068297,43.97162142,-88.36836328,36.73771224,-16.05649849,-23.78073488,-23.1857321,42.22800726,27.0271175,0.313409925
552,-123.6567974,87.0775752,32.0567147,110.3694741,13.33590068,-59.59961605,-55.72328199,287.2888134,-82.41341827,116.185098,-139.5992487,36.30802112,15.62367834,-71.14421024,42.84418078,95.25236897,52.0004088,0.371688303
422,-19.84583523,88.90509005,-8.033020462,77.58672845,33.24412457,-46.84944661,-19.95610677,124.5446277,-87.82710998,-28.25852593,-80.76032435,11.81048789,-7.991799255,-49.88202769,-1.354712407,36.74527606,-4.668829334,0.379852455
841,-50.31149985,89.23875368,-20.74205401,25.78559574,17.25814325,-18.97375624,-71.895642,105.6168307,-21.87369192,88.50098043,-85.69535069,-0.360679319,-91.86748049,21.48381998,92.7117761,61.4603864,64.5255366,0.241738022
750,-119.335805,89.49904913,40.95473737,96.50472524,-128.8202178,-38.80072176,-95.75378091,-38.81516331,108.0549438,-55.73306852,65.51091318,-61.1541922,-54.95817164,-91.85040204,-108.9147566,-54.97292846,-3.390650857,0.521024669
746,-89.21195744,90.26426133,-53.79227338,-38.32345304,-15.25217609,-78.38957462,-42.4041552,351.9147833,-2.613278989,161.3371218,-170.4596482,27.32183599,-67.65112475,62.44875731,-17.19248478,16.35151355,30.34578401,0.308446696
30,168.5933652,91.75629916,258.1871657,-129.8521069,-11.54847071,-76.22406465,166.1768196,-291.575833,297.6673566,-383.6988337,129.3058209,-221.432948,327.131073,-43.69107107,-97.28561646,415.2038854,187.2403996,0.559770224
623,-140.5135968,94.00765074,-26.2353126,-73.94664717,19.85436659,-13.12537111,-47.60049528,126.3699302,71.18516363,27.39494818,-74.505136,12.98253149,-72.20831394,42.25910531,-10.63289074,31.20294057,-8.187698502,0.65299898
222,-254.2424618,96.48227922,-149.9561191,-233.5752419,58.50615708,-115.1228469,-100.3993692,269.1987513,111.6238941,173.6157822,-78.91201802,-128.9744756,-1.93580542,58.57779758,83.87829144,30.97598253,37.21016145,0.470032167
99,-2554.737474,98.27929086,646.6207809,-1488.632062,390.9443056,1521.208481,88.36948148,2260.169676,-732.6183792,177.6601853,-1588.806357,-967.2442199,-1335.840227,1458.875257,377.9093665,1198.400533,582.4928614,0.478591939
777,-116.4262287,100.6240348,-29.29069686,-70.09710051,104.1450424,-30.15208593,-20.46689015,88.81254149,36.93691658,80.79884676,-77.5751449,21.44143423,14.80788157,-24.1842257,-67.18069132,14.74194679,45.34048105,0.446100772
805,-188.5967416,102.2172484,235.9226652,163.7958178,172.5632293,124.5885783,-135.3168929,-170.994361,64.43884896,140.4590046,238.4189343,-243.9206037,-194.6830987,16.21509991,-288.0441759,-161.3741342,0.002630208,0.463313826
794,-57.28410231,104.5359603,-47.82295444,6.529288731,39.32227173,-50.03028968,-60.52426658,241.324274,-78.77181265,84.27937454,-147.0917073,84.86772591,-112.8475916,-18.06339834,51.09354511,105.7467634,21.93539124,0.563639385
844,-125.2248119,106.0928765,-34.46306425,-85.94995286,134.5329238,-42.97992845,-34.09410212,97.78538685,28.15024622,110.6241198,-62.33986478,22.7013239,0.756460886,-40.26744711,-67.36821963,28.07004215,51.20567847,0.414376172
681,-200.7109533,107.6866035,40.93545833,43.12190805,-94.44453035,-39.70604966,-94.80445209,148.9230577,57.19708729,28.68614681,-59.2863101,-49.76012903,-23.58252337,-56.99549109,-65.33074996,3.19475693,30.44974827,0.558093516
507,-219.8824529,112.5114508,27.49464664,15.25613848,7.293780397,-87.43043164,-63.23648337,355.9577352,-16.63008418,158.3254026,-186.4901851,10.0753368,31.98538036,-35.13605259,-11.63436899,69.53013192,56.14202761,0.53491164
353,-264.9040554,112.90609,51.02523234,129.3804783,33.42675176,-120.776603,-50.71501156,559.6505816,-114.6492734,196.5418321,-273.5188751,41.45856524,80.70041786,-70.24387401,102.1485906,173.90761,107.4750888,0.585399187
788,-225.3365816,113.7872907,-60.50196161,-78.22351062,25.38535568,-18.59075139,-77.375598,298.1566098,23.76252156,54.47656069,-157.9367511,-2.498170906,-138.9805776,85.05349739,9.460143089,3.157252746,-49.37093931,0.317459735
189,-16.03265168,114.20193,-178.6794479,-7.556186055,-137.9593125,-27.86893805,-94.6692631,-88.11406127,59.68697395,-56.19695176,-152.7620488,42.58026696,70.79789547,-142.6858004,156.4990457,132.2675103,11.35219551,0.397119457
264,-210.5684597,116.3000854,106.0541377,206.710568,-145.1187053,-18.54006237,-163.223885,147.846092,-3.779612007,-11.811946,7.067361275,-137.1811427,-223.970134,-98.94841561,-195.7265587,-23.76844537,-28.77559921,0.366063311
213,-132.6160979,120.4255579,-55.08935263,149.1158228,77.28776523,38.38468925,-169.6796489,198.0350295,-160.573792,198.8162425,-96.39402762,124.9639761,-292.5373361,-61.14213052,-12.38611178,-41.70841619,-65.28801172,0.466982299
402,-674.0574325,121.3004455,248.7135259,123.8803205,451.8586415,-58.1516345,102.1108784,1151.140209,-24.72518869,446.5970432,-201.6775247,-134.11102,-459.869537,227.2259063,184.3321618,382.0748768,132.9062445,0.352123111
314,-206.6992212,125.6570254,-556.1449711,-681.8217299,1587.632832,-1361.686977,-1346.012402,2829.129143,-1580.97654,2832.519211,717.1640529,424.5520312,-2064.377046,-916.478263,606.074302,1379.440919,140.1590637,0.669558934
352,-136.0698362,125.8300342,-33.26454424,-75.19545512,125.9829751,-34.12802375,-33.0941787,223.8157059,-23.32910729,111.3816686,-147.6081728,86.20253412,-74.09770799,-11.82622583,-34.12019398,85.10523315,53.01712321,0.466608259
819,-269.1670302,130.6211275,-26.81696655,-36.15411453,37.92066934,-151.1158313,-89.56962413,575.1255349,8.05387995,309.2534628,-218.0324867,-17.17493409,-47.832684,35.04812422,-80.49697896,38.70332909,47.54664541,0.483267445
178,-306.627876,135.4750587,40.99916006,-237.024969,143.4848108,96.82633925,-29.49634283,295.7071553,1.086559909,106.5712945,-184.2509012,-15.1902781,-147.5086248,90.06620607,-73.09067404,105.637556,78.84452419,0.374457641
741,-112.4590992,136.5529938,-22.14295458,-6.336605797,108.0680882,-54.74675876,-26.59074998,133.2624328,-16.15435373,40.55374258,-100.9483424,-6.439683904,22.7934476,-45.5568005,-67.28740843,14.79590485,32.31567155,0.376358671
284,-399.1197663,138.5229803,14.46635311,-252.5747599,167.8518281,54.53613224,-24.5846792,307.5494706,30.80791559,147.6236688,-225.4550196,-47.71476479,-71.2846145,86.43173475,-83.00641307,103.6784466,116.5148949,0.600007625
512,-191.9265657,139.3511743,-25.01879342,104.0871814,65.28935473,-37.23428737,-79.41360191,345.1533185,-213.0113977,54.09319583,-237.3745172,-40.52604599,-75.00306785,-31.70895737,-22.90680316,-40.91512598,-52.71061797,0.51473
599,-84.73919462,140.2527857,-54.09549944,104.0605614,-15.35703124,-113.4557947,-67.65650036,545.8272722,-215.2266892,114.0774565,-316.2202332,270.9418077,-98.07778136,-123.9244258,156.0640289,275.4422185,49.81503986,0.471053586
679,-208.1855123,142.1292,-36.98006278,152.9703211,142.7002631,-37.54789086,26.02394925,475.1139624,-123.7453666,-26.94955492,-256.6899634,221.8557328,-333.5705023,-53.93175236,211.8939602,443.8033132,83.61500921,0.42303974
102,-166.5954044,143.0389144,-152.3510052,-116.1119549,24.73865923,-207.4643378,-120.9565825,886.0842884,-24.42176438,421.8284567,-289.0227209,-97.52122323,-250.3506969,204.1647646,-194.386874,-95.04472217,-48.17698417,0.478778959
787,-232.9637535,145.5488249,7.528505398,-66.35674964,45.84925206,-9.245297599,-89.32404445,306.9608516,23.24923969,80.31329272,-138.2582131,38.56908682,-201.9581432,81.53648076,4.304958801,91.63397095,-7.453068555,0.675680459
167,-58.81362995,150.5505666,-42.45001254,87.92920074,52.15013192,-127.6920745,-46.34601732,370.0136253,-110.7253944,51.45175524,-153.3731102,-81.90774539,-32.04585602,-3.037623359,-90.69288159,-31.79927314,-27.18594144,0.216372326
246,-324.7914665,154.9773934,-149.2174687,-391.4928452,222.973631,54.10989955,-86.49962048,325.2131373,122.5995693,189.5771214,-199.8111439,-28.1464421,-271.0509865,183.0460166,-126.076708,26.89384313,13.36680938,0.559683907
784,-194.3559221,162.8896935,-9.724739908,21.77608381,75.97620191,-89.46552814,-49.40938032,339.7825301,-41.16490174,141.3707853,-210.622366,69.9277754,53.80881071,-80.78259024,-18.26189812,90.52042619,82.51962676,0.157823487
528,-278.4191467,164.3336678,67.40160983,164.9532946,-29.77428983,-145.1382401,-103.349339,557.5424192,-107.4157493,214.5553259,-267.8779275,29.98616755,77.56637708,-107.4047573,65.61360111,133.3619166,101.5452858,0.475736284
71,5150.366201,166.2812057,-631.6303813,4026.890561,411.529627,-3098.360983,-507.3664344,-5377.254688,307.9908408,-1094.695218,4512.702578,2687.489163,2215.6983,-4889.276056,-1568.718055,-1596.994883,-1915.942742,0.519204099
195,-110.7449057,166.5485405,-120.2570966,-80.8464481,152.4029735,-128.5558552,-122.1782465,497.191183,-155.4261976,250.1834795,-220.7715063,221.5861397,-243.8926607,-72.53482473,58.85963982,234.2263404,42.64849285,0.47439837
789,-70.10636773,166.7820324,36.90926216,155.7696413,72.40331882,42.72851369,-162.7917532,70.91330493,-76.1082724,120.4529205,-24.22404094,75.84156572,-272.948741,-90.74784359,-49.89825593,98.36097612,-1.432840866,0.60844871
504,-319.9481414,167.4668907,-140.6370912,32.14433588,-52.23632337,-0.663703701,-207.9652672,596.5681691,-241.4958998,379.8890316,-461.5665612,165.7205267,-218.5337974,46.99388729,-129.3777057,-300.9164793,-174.4456619,0.423442553
111,-222.7237119,170.4932216,-6.677881784,-38.14166007,118.6577853,-71.71858146,-58.88135312,265.2687883,17.01270048,165.4755738,-162.2407229,26.5685227,11.11530948,-39.84951526,-42.52195587,68.03558661,86.89193277,0.546506894
495,-37.30089546,174.0983033,36.81892323,165.0221051,66.28789232,45.44869551,-43.2507354,-5.589238057,-16.6868543,-78.90180802,80.06769051,61.3953528,-142.0896645,-30.96742673,22.44067098,104.744557,45.57666024,0.653699692
821,-750.9035622,176.609523,214.0106613,191.1343485,577.0809972,-56.06394011,183.2698213,773.0560815,49.21801206,227.222387,-237.0633773,-142.2412984,-241.4623391,44.69020105,258.499119,540.9942827,261.2643745,0.345656527
226,-357.7831856,181.6191065,-16.33149148,-314.6512542,250.5809962,-40.98414383,200.8694916,297.9963771,135.1835417,-29.31036002,-330.5461059,215.5755401,324.3617436,-71.3447217,-497.0768355,-51.63377857,-26.0710525,0.475515457
67,-220.3994138,184.9233557,156.122666,113.781766,-80.26135891,-175.7725133,51.13035616,303.7061132,-165.8373823,223.6305352,-150.3549181,27.03709117,122.1460693,2.145034889,51.62587741,83.08909165,170.5750229,0.653570935
536,-162.3625594,194.2018035,-332.4626552,-285.5321072,7.767041952,-389.9780881,-227.2719969,1571.773183,79.84552291,886.9006738,-420.8712191,-160.3618885,-527.5330924,432.8521288,-447.6357706,-253.021769,-116.7861701,0.533527074
191,-81.12986823,198.2522053,-74.3187162,88.18977638,73.69439267,-177.6268032,-77.97429517,526.281234,-118.0174551,132.5375894,-204.1516125,-93.94882942,-79.14918723,13.04077912,-146.7910116,-55.80247266,-39.91938133,0.54046686
839,-223.7923088,201.2964284,-63.9323539,-140.9904403,202.8773754,-76.70475556,-59.4796217,228.7776291,66.7437888,198.0555771,-168.5118587,23.85750764,-6.530047955,-39.69422399,-163.2469431,17.47395757,68.77087748,0.451984716
138,135.7727845,205.8773071,-233.9642699,32.51047464,55.04081545,-112.2836848,-16.76699742,855.8621394,-520.6839849,-38.64143266,-546.3584965,886.050816,-416.5974153,-299.1417211,91.63451222,583.3190401,-147.940384,0.327865309
176,-508.2129128,207.8654299,-21.40086944,-277.6389968,-22.19690625,84.91473377,-114.0754099,490.7587112,146.4212753,15.83693084,-297.7667684,-20.50448282,-319.2587459,261.1083017,68.64733082,176.6186592,-26.71911277,0.545212138
673,-16.43855504,211.9089153,-170.0571509,18.72247412,136.2517267,-155.7258196,-176.2267075,691.8281986,-392.2897239,233.917118,-338.2665916,464.1752101,-429.5548357,-179.4447865,259.3005847,473.2732451,27.36758922,0.632241998
129,-212.5336142,219.0153504,6.107221817,51.3983116,76.73243307,-36.14563254,-192.3840838,366.0527708,-78.7136346,167.7134972,-132.3286153,103.0489948,-346.1631809,-12.72355695,46.14284298,179.0669089,-5.804992319,0.564489607
48,-303.635188,222.4403117,194.4528793,46.286784,-106.1896818,-101.8582868,41.6775725,272.4320093,-151.095848,174.8539907,-156.7935412,-46.03422961,29.14471729,67.53614959,21.11871765,93.96118114,190.1962973,0.644121667
316,-405.2123367,227.6945016,99.17688444,248.3593251,13.15864772,-235.2627449,-178.6235179,807.4352829,-170.7719667,373.6680772,-309.4876103,-2.841415005,125.4386345,-210.3585905,93.52461038,199.4380119,171.7220583,0.382204594
748,-530.7499764,228.0091207,89.05584635,76.67597487,69.71865955,-174.5813921,-118.5044884,1061.387255,-194.3256208,408.7498935,-524.6370639,28.24988895,74.77056546,-37.12495332,76.0676011,243.1576905,166.2211313,0.355971412
696,-290.8457434,234.5275887,-618.2059426,-291.189518,56.20203309,-267.1821591,-534.0601889,1707.542651,-306.4069687,1259.950869,-661.9583155,178.1760749,-920.1417493,276.2429715,-493.6816431,-828.236338,-548.3693942,0.372731301
773,-178.489264,257.9132067,-11.59646013,114.8518257,-18.56052261,-154.4231446,-182.2510447,528.5471891,-190.0090787,219.5960188,-304.6361083,147.1432661,-75.05451182,-111.8881448,19.96105333,93.68996024,27.78229566,0.460062551
82,-443.6751654,259.1624055,-260.4920764,235.5947331,130.0806382,-21.32779692,-359.5049421,780.0021923,-444.0406868,515.3608353,-467.1584769,132.5118321,-540.0278936,58.16262052,298.4549057,-167.7327606,-38.19126161,0.475225575
288,-252.500905,275.4536036,3.110260974,-102.6432092,166.914774,-300.9317615,-100.0464865,750.3371757,-287.8848445,581.1637752,-193.1635805,88.73325136,-227.9424034,22.0173987,15.1442512,195.6137095,160.1790178,0.376687498
465,-419.4501432,277.669905,-91.70268662,-228.5867762,30.32294188,-44.28459073,-143.0460366,429.2336269,185.9445582,68.61464418,-271.0081011,98.95855386,-249.6747424,124.9107408,-8.695294496,137.8854607,-30.56751244,0.62930682
781,-443.5316698,281.0987189,6.680173101,-57.50288023,290.6144147,-189.3503792,-53.90226994,903.051793,-185.6540598,475.1041767,-563.4057736,159.2298008,200.221256,-100.3087363,22.25891597,251.2787735,206.4413865,0.548460536
596,-333.9686779,299.6625441,-116.9005807,50.60909612,577.4049996,-588.9337288,-630.6928765,1421.990767,-744.2338151,1098.572469,-10.42349248,159.193249,-664.1343383,-493.8008253,354.3026824,641.2397482,182.5745675,0.393123698
144,-332.7815572,302.273141,42.47764982,136.5118406,78.60970827,-40.08849465,-235.7958188,595.4069247,-117.4258947,309.6561587,-287.0831416,19.1790812,-311.5601773,43.37980893,265.2690427,274.8523571,235.8104867,0.406733016
459,-771.7431685,330.7068405,-100.4181355,-351.4871893,-151.0013525,-70.0697381,-250.378657,616.3053394,423.3294105,23.35223783,-326.4152555,52.93993266,-383.7105224,269.923872,39.56805641,165.3074888,-110.4533294,0.725798864
543,-108.7773429,333.6910129,24.15210165,320.4101883,150.462556,-135.8589686,-127.3297565,330.853225,-269.9072657,-51.16593664,-181.8662275,-49.41316772,-70.41289617,-192.1126024,-72.06520748,77.86756501,-17.40127143,0.31318694
379,-1754.004439,334.4400876,262.1833378,522.7860705,-240.5655364,-760.0253065,-456.1539058,3008.041366,-366.1442168,1261.662056,-1231.822813,-24.82333196,655.4336725,-475.4675141,201.2248768,511.3947067,441.8288437,0.653826793
608,-360.1971698,342.7512066,-530.1061127,-323.6094259,275.8212358,-184.3044909,-508.1391708,1489.668983,-295.382469,1017.851999,-599.9367907,222.397212,-1035.741344,109.2464469,-486.0243811,-572.6265052,-586.36548,0.403517706
638,-297.1775219,346.1076872,2.465057912,136.3864763,154.2429389,-105.2137602,-309.5008877,320.2524683,-74.75163372,349.4819186,-123.8472834,-26.50773254,-234.3287135,-175.6772442,89.52412672,221.2065705,130.5247947,0.556712443
505,-613.5106076,376.6689599,-88.41600987,-297.3484104,-50.80192873,-19.19046962,-218.2681517,608.7765673,336.3185322,19.54203374,-326.2840696,57.6655625,-431.8853316,293.2660163,26.65960694,146.482458,-116.7595933,0.664866957
80,-336.7056146,377.7501979,72.69123556,304.172306,-600.5483551,-164.6105591,-422.7328355,-367.0269945,503.6933777,-258.0902363,305.1813793,-211.8196693,-150.778629,-393.7296531,-506.2908568,-333.6974144,-58.95789379,0.617722036
760,-1046.662376,386.6521118,320.2103846,593.6898584,304.5714314,-556.8177571,-74.80959294,2634.344078,-745.4519188,1118.316474,-1298.900605,192.0414788,767.1890845,-281.5072344,606.8637254,756.8612205,552.6451654,0.536640139
710,-913.3049716,387.8858569,132.4584988,-103.5809659,381.9098935,92.84272775,-248.2842739,882.0023154,-138.9595594,373.4638489,-288.4978681,206.0313686,15.80517439,-72.851324,24.49332593,271.2584897,480.9190408,0.126914799
626,-308.6893623,402.9624777,-112.2378809,52.80793106,251.392997,-250.4714809,-235.2539712,781.7450577,-151.0089862,413.2655361,-362.7466144,-59.95426046,-193.4831479,-28.29715783,-28.97590252,98.83081502,114.1860852,0.222784242
