NEE,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200
-4.73057,-1.597583333,176.0745143,0.107170605,7.488652095,62.3873376,23.18833333,21.1585,15.89148227,33.90166667,0.648654689,58.37182962,0.086833333,0.049,0.042,0.055,0.066,0.273333333
-14.802,169.3756917,469.8401766,0.236303217,146.2064344,472.5174067,15.28,15.863,4.598758731,70.32833333,0.254350011,16.47587415,0.086666667,0.05,0.043,0.059333333,0.069,0.28
-25.4115,350.8552533,652.078624,0.317758676,111.8038707,240.0476414,17.81166667,16.595,7.557297995,57.795,0.310885287,24.06124679,0.085666667,0.05,0.043,0.0575,0.069,0.280833333
-26.8585,522.914545,93.89601913,0.342348146,34.40007506,66.08265121,20.09833333,17.553,11.94799437,41.22,0.219836415,30.16149707,0.084833333,0.05,0.043,0.056,0.069,0.281
-27.8535,663.37265,690.6471965,0.362265597,484.0615298,852.1446512,22.66166667,18.2135,16.56668085,29.11833333,0.201476693,32.96689294,0.083666667,0.049333333,0.043,0.055666667,0.069,0.282
-21.263,749.1979833,1426.818065,0.379029845,557.683721,913.6614225,25.065,20.5665,20.17609232,24.24666667,0.240561679,35.1999478,0.081833333,0.049,0.043,0.051833333,0.068166667,0.282
-24.231,773.9096,1479.487086,0.382195708,558.2948134,902.4615516,26.565,22.8415,24.10428196,16.38,0.599688147,41.72345933,0.080166667,0.048666667,0.043,0.049166667,0.0675,0.281666667
-18.9045,718.9147,1404.450773,0.364462573,483.1595318,842.5171422,27.46333333,23.008,25.81591474,14.60333333,0.586136014,52.65648961,0.079166667,0.048,0.042,0.049666667,0.0665,0.280833333
-21.685,627.30475,1247.469242,0.381402591,445.054782,721.8349899,27.58833333,24.5085,24.9683047,17.955,0.780580909,59.07465694,0.077166667,0.047833333,0.042,0.047333333,0.066,0.2795
-17.7655,513.9282333,1055.061921,0.368510195,324.324806,555.7724346,28.00666667,23.708,25.64493776,17.56666667,0.800842232,73.60104681,0.0765,0.047,0.042,0.0505,0.065,0.278333333
-15.4335,313.3768267,699.3676233,0.198961238,107.5097663,432.8455685,27.86166667,23.282,23.46637663,23.99833333,0.771428067,76.36760208,0.075333333,0.047,0.042,0.051333333,0.065,0.2765
-10.73345,135.9188583,396.331273,0.406938756,108.9706514,158.8108019,27.45833333,22.812,22.28357754,26.27166667,0.894335555,94.03664559,0.074666667,0.047,0.042,0.052166667,0.065,0.275333333
-3.642365,-9.658296667,147.0279102,0.36476675,20.2734772,35.30581346,26.77333333,22.26,20.71656704,28.93,0.838918614,86.11296937,0.074,0.047,0.042,0.053166667,0.065,0.274166667
-7.05225,101.8177217,200.2251766,0.979652003,184.1399968,3.824705206,19.16833333,18.6,3.960443613,79.44833333,0.335544147,20.22602292,0.073,0.048,0.042,0.056833333,0.068,0.28
-7.684,118.0307755,195.7177999,0.973279005,278.7142311,7.651990385,19.935,19.003,4.611246764,77.055,0.344483481,21.59727776,0.073,0.048,0.042,0.056166667,0.068,0.280833333
-16.3575,252.5135083,410.1645695,0.819190997,428.2345955,94.51845825,21.06666667,19.532,6.109175795,71.48833333,0.317012238,29.71622722,0.072166667,0.048,0.042,0.055333333,0.067666667,0.281
-29.056,374.9028617,603.9921634,0.709601983,522.2211885,213.7141684,22.13666667,20.33,7.367208317,67.53666667,0.355090785,39.73400003,0.0715,0.048,0.042,0.054166667,0.067,0.282
-30.151,500.4260933,856.8185798,0.617225044,534.1188254,331.2362518,23.39666667,21.392,8.858232088,63.585,0.474368889,50.23469887,0.070333333,0.047833333,0.042,0.0525,0.067,0.282
-33.422,406.3061867,718.8319352,0.988322684,311.6996297,3.682820603,24.87666667,22.487,10.94524604,58.45833333,0.497861547,74.96657728,0.069166667,0.047,0.042,0.051666667,0.066666667,0.282
-0.206008333,95.81369,208.8662403,0.974155608,310.1611387,8.228589091,24.27,21.3135,6.4993954,74.49833333,0.335859995,93.22012015,0.069,0.047,0.042,0.0545,0.066,0.281833333
-6.7695,177.7366533,345.2770199,0.972357981,280.2138941,7.965870478,24.125,21.455,7.342410213,71.04666667,0.265503594,62.32525346,0.068,0.047,0.042,0.054,0.066,0.281166667
-9.6249,114.735625,235.2497277,0.865879242,221.3179187,34.28113947,24.255,21.4785,6.441931068,74.725,0.280664492,56.25200626,0.068,0.047,0.042,0.054166667,0.066,0.281
-4.38785,76.62454,173.7946726,0.929043772,115.1755936,8.796599192,24.27833333,21.467,7.280253154,71.44666667,0.368037024,68.23269676,0.067833333,0.047,0.042,0.054,0.066,0.28
-0.27383,24.50849,92.25073216,0.209734506,14.21286523,53.55311895,24.06,21.3815,6.854217964,72.79666667,0.287126669,71.71313379,0.067,0.047,0.042,0.054833333,0.066,0.28
-17.6842,160.5267183,439.8552244,0.333302321,195.8064072,391.6674707,20.23166667,18.79,5.896186517,71.24,0.480740088,13.85129239,0.067,0.047,0.042,0.057166667,0.068,0.280666667
-22.0805,339.9637767,667.8201987,0.301011619,118.4180829,274.9822887,21.74333333,19.3635,12.9254702,42.16666667,0.512872317,27.62257489,0.066166667,0.047,0.042,0.056,0.067833333,0.281
-21.4815,516.1783817,114.7429948,0.323621585,40.856269,85.39077662,22.52166667,19.9565,18.09431285,21.92666667,0.810159242,39.09291975,0.065,0.047,0.042,0.054833333,0.067,0.281
-18.3615,654.24092,695.376387,0.348753913,455.6758703,850.906948,23.145,20.395,19.52249059,18.59333333,0.751362618,41.27483818,0.064,0.047,0.042,0.054333333,0.067,0.281
-19.314,740.5703867,1386.484768,0.365965036,520.122705,901.113351,24.09,22.665,21.1612652,16.16166667,0.803185866,42.538324,0.062333333,0.046833333,0.042,0.050333333,0.067,0.280833333
-15.8855,759.8398133,1434.708241,0.37186041,527.0871487,890.3456695,24.97833333,24.0785,22.10344479,16.52333333,0.791883652,42.47833873,0.062,0.046,0.042,0.048666667,0.066166667,0.28
-18.794,720.56247,1385.276343,0.384023588,516.4314025,828.3594364,25.85666667,24.535,23.4729095,15.44166667,0.561249662,47.89673992,0.0605,0.046,0.042,0.0485,0.065333333,0.279666667
-18.8915,655.6505333,1271.920603,0.394091533,465.3034087,715.395414,26.215,25.8735,24.44526419,13.595,1.066504777,45.80451433,0.0595,0.0455,0.042,0.050166667,0.065,0.278166667
-16.5305,544.4148333,1073.678219,0.407938581,381.1885414,553.2377647,26.14333333,24.405,24.39402844,13.445,1.010961609,44.81086993,0.059,0.045,0.041,0.050166667,0.064333333,0.2765
-14.336,381.5067967,800.9192053,0.417331158,264.7457352,369.632337,26.07666667,23.65,24.2351143,13.70333333,1.072455142,43.92923402,0.058666667,0.045,0.041,0.051,0.064,0.275166667
-13.4392,168.9893833,463.8636865,0.426140818,145.0498679,195.3302645,26.11333333,23.067,24.27531075,13.72833333,0.971475828,43.22364491,0.058,0.045,0.041,0.052166667,0.064,0.274
-2.240715,1.339788333,190.1664974,0.336755548,19.90234543,39.19792941,25.50166667,22.475,22.31291219,18.135,0.464377924,40.40535473,0.058,0.045,0.041,0.053333333,0.064,0.273
-13.6975,162.7153167,493.5679176,0.268705202,172.3269138,468.9964122,20.38166667,17.725,17.61419347,14.49166667,1.086165856,32.90286752,0.057,0.046,0.042,0.057166667,0.067,0.274
-14.4035,346.3698,727.4027226,0.299815256,122.8858516,286.9860579,21.01333333,18.19,18.47383848,13.4,1.322544002,33.12113075,0.056333333,0.046,0.042,0.055166667,0.067,0.2745
-15.221,523.389,81.25962104,0.315678,33.1044074,71.76323425,21.93166667,19.377,19.30771834,13.96166667,1.228763193,34.54583626,0.055666667,0.046,0.042,0.053166667,0.067,0.275
-19.2235,659.5358833,697.2656181,0.333509387,439.203236,877.7109289,22.67666667,20.0135,19.8801073,14.93833333,1.027447352,34.57869083,0.055,0.046,0.042,0.053,0.067,0.274333333
-16.6355,748.87587,1398.435394,0.357574282,517.9186416,930.5038749,23.105,22.66,19.98184509,16.48166667,1.004163985,35.47173658,0.0535,0.0455,0.042,0.048,0.066333333,0.274
-23.5315,782.455395,1454.87546,0.277206552,330.8269177,862.6041713,23.98666667,23.803,20.78471162,17.19166667,1.042969501,36.80574987,0.053,0.045,0.042,0.047833333,0.066,0.273166667
-16.677,516.6120233,975.7321192,0.41336127,389.2062197,552.3580923,24.21,23.6335,20.74895531,18.32,0.894343221,38.25997599,0.052833333,0.045,0.042,0.049,0.065,0.272333333
-17.588,562.3823533,1078.45986,0.434005954,565.6717837,737.7015423,24.14166667,24.7465,20.13393215,20.44833333,1.024831629,38.95926015,0.052,0.044333333,0.041833333,0.0475,0.065,0.270833333
-20.638,657.9200433,1230.123216,0.453579933,472.2727159,568.9389471,24.18166667,23.8685,19.91655941,21.47833333,1.130282759,40.12323259,0.052,0.044,0.041,0.050166667,0.064166667,0.269333333
-16.7565,454.7916467,890.2012877,0.456710352,319.87084,380.5092556,23.82666667,23.405,19.33585069,22.28833333,1.013130601,39.29192126,0.051166667,0.044,0.041,0.051,0.064,0.267833333
-12.4128,227.024805,528.3727005,0.478357182,185.6709433,202.4719559,23.60166667,22.9915,18.79669305,23.52833333,0.871296512,39.49934578,0.051,0.044,0.041,0.052333333,0.064,0.266833333
-3.65215,28.93296667,228.5649301,0.543874725,60.00054619,50.31998066,22.96,22.252,17.36282677,26.88666667,0.679688086,39.39299022,0.051,0.044,0.041,0.053666667,0.064,0.265833333
-16.984,158.9378883,441.7784768,0.4480689,258.5239848,318.4497459,18.44833333,17.495,7.751868563,58.15833333,0.173309081,11.24303964,0.051,0.045,0.042,0.058166667,0.067,0.268666667
-17.049,325.2928683,680.6831494,0.258709399,110.5034319,316.6299934,20.365,18.25,11.81586232,42.73166667,0.279014428,17.2370832,0.050666667,0.045,0.042,0.055666667,0.067,0.269
-24.419,499.9454717,134.6477336,0.28760722,44.91560363,111.2543412,22.41333333,19.3835,15.63931602,32.16833333,0.413637513,28.74259577,0.05,0.045,0.042,0.0535,0.067,0.269166667
-26.145,638.4652233,714.1125533,0.311186062,403.1548584,892.3879304,24.11333333,20.505,18.53568534,26.68166667,0.540418859,37.43794279,0.0495,0.045,0.042,0.053,0.066833333,0.269833333
-20.042,726.535435,1372.787748,0.329662552,466.9086286,949.4142926,25.08666667,23.288,20.56827534,22.78666667,0.40264891,42.24750304,0.048166667,0.044,0.042,0.048833333,0.066,0.27
-26.1825,748.6022383,1432.483002,0.340498566,484.5991119,938.6054503,25.81833333,24.845,22.11401632,20.16833333,0.396949885,44.97813187,0.047833333,0.044,0.042,0.048,0.065666667,0.269666667
-25.2565,717.2344033,1391.5766,0.348101525,466.4821317,873.5928131,26.55333333,25.3285,23.45016088,18.59666667,0.367567931,49.3952549,0.047333333,0.0435,0.041666667,0.0475,0.065,0.269
-23.137,645.2465217,1269.256107,0.356146195,417.6670298,755.0733676,27.16,27.31,24.29024163,18.35,0.640346468,52.1441425,0.046333333,0.043,0.041333333,0.051166667,0.064333333,0.2685
-20.693,531.0693517,1060.090177,0.359592016,328.8031998,585.5752771,27.48,25.817,24.2549403,19.83666667,0.302837333,53.78537848,0.047,0.043,0.041,0.048666667,0.064,0.267666667
-18.872,348.6462583,750.7179912,0.349361912,207.0988876,385.6929446,28.185,25.117,24.90270957,20.69833333,0.388698749,52.9281461,0.0465,0.043,0.041,0.05,0.064,0.2665
-11.23655,162.7190917,442.1963576,0.322990378,98.70610084,206.894646,27.755,24.593,22.22029929,27.63166667,0.268886424,57.24348922,0.046,0.043,0.041,0.051,0.064,0.2655
-0.65185,-0.354076667,169.1951067,0.50407472,31.90912262,31.39324382,27.81333333,23.7715,21.47638522,30.26333333,0.272875657,52.39320293,0.046333333,0.043,0.041,0.052333333,0.063833333,0.264666667
-8.276,174.083765,401.7304636,0.55150019,270.6446396,220.0979652,17.445,18.5365,6.909399414,60.515,0.270733687,16.64272894,0.047,0.044,0.041,0.0575,0.066,0.266
-21.5185,277.37121,530.9951803,0.632122426,310.1917076,180.5228987,19.80666667,19.25,9.187001123,54.03,0.211287898,21.36962958,0.047,0.044,0.041,0.055666667,0.066,0.266
-31.461,405.184935,473.8125092,0.533536735,285.4331431,249.5499695,21.56166667,20.1815,12.0166744,45.515,0.249201207,28.58055834,0.046166667,0.044,0.041,0.054166667,0.066,0.266666667
-28.8135,494.9879417,774.3609639,0.40469396,418.8725576,616.1627993,23.35,21.2815,14.73645697,39.24,0.22062722,32.75203095,0.046,0.0435,0.041,0.052833333,0.066,0.267
-33.732,592.1565083,1076.305077,0.544609408,543.6619323,454.5983326,24.96833333,23.1965,18.16169054,31.395,0.463312804,47.02641461,0.044833333,0.043,0.041,0.05,0.065333333,0.266166667
-22.2395,559.0045117,1032.236277,0.453800689,476.7674617,573.8423617,26.455,24.33,20.64850771,28.01,0.530297518,51.28177975,0.044833333,0.043,0.041,0.049,0.065,0.266
-30.592,572.134405,1071.810486,0.268626399,295.7984532,805.3533864,27.63166667,24.792,23.82568449,21.89166667,0.740886608,63.49719374,0.044,0.042833333,0.041,0.0485,0.0645,0.266
-24.674,556.6578967,1071.661516,0.289820011,299.6856845,734.3550072,27.85166667,25.9865,23.94390455,22.40666667,0.866462222,74.04860062,0.043666667,0.042,0.041,0.046833333,0.064,0.265166667
-23.358,482.4671833,961.475791,0.332367461,286.8635434,576.2279945,28.09333333,25.473,23.78107981,23.91166667,0.887024345,72.42326631,0.043833333,0.042,0.041,0.049166667,0.064,0.264666667
-22.2265,350.85564,739.1235099,0.146164367,83.61034686,488.4192705,27.71833333,25.1115,22.07221567,27.96666667,1.005134975,78.86979149,0.043166667,0.042,0.041,0.05,0.063,0.2635
-10.7492,146.18758,390.5213024,0.35449872,103.2011025,187.9173044,26.93666667,24.5915,20.75423626,29.40333333,1.027608421,76.06445943,0.043,0.042,0.041,0.051333333,0.063,0.262666667
-3.494345,10.80472833,164.0421118,0.519319788,31.38607942,29.05082309,25.845,23.8765,18.82710763,32.15333333,1.001743573,69.18310068,0.043833333,0.042,0.041,0.052333333,0.063,0.2615
-9.1575,210.2388633,480.3051141,0.520267944,262.0289304,241.6133433,17.89833333,18.525,6.301713736,65.00666667,0.181698509,7.805293312,0.044166667,0.043,0.041,0.0575,0.066,0.262166667
-27.105,223.206225,443.3698675,0.627645997,229.8807039,136.3778318,19.27833333,19.2765,8.384456392,56.72833333,0.166487483,13.73340213,0.044,0.043,0.041,0.056166667,0.066,0.263
-29.647,465.749265,277.3181015,0.284797404,84.07387006,211.1320166,20.07333333,20.017,9.852218375,51.40333333,0.194400379,20.47730417,0.044,0.043,0.041,0.054833333,0.0655,0.263
-32.178,611.6271883,703.4288079,0.276047075,316.0589404,828.8868653,21.635,21.215,11.92712627,46.00666667,0.272174135,31.9181493,0.043166667,0.043,0.041,0.0535,0.065,0.263
-35.0285,709.3388483,1270.976821,0.326581189,443.2081625,913.9066278,23.05666667,23.6735,13.83134455,42.08333333,0.242843825,45.84758566,0.042333333,0.042333333,0.041,0.049666667,0.065,0.263
-36.8665,749.1910333,1354.566115,0.288714459,358.211057,882.4994286,24.67166667,25.4015,16.25613307,37.60166667,0.392180825,59.67186665,0.042,0.042,0.041,0.047666667,0.064666667,0.263
-34.3645,660.5521333,1222.420824,0.333744543,427.6626389,853.7444987,25.98833333,25.625,18.41260354,34.16166667,0.459023907,77.70911954,0.0415,0.042,0.041,0.048333333,0.064,0.263
-32.363,638.6305917,1220.286019,0.355242461,402.0156599,729.6499031,27.315,27.205,20.97212109,30.095,0.506756597,87.5946614,0.040833333,0.041333333,0.041,0.046666667,0.0635,0.262
-28.461,516.2422783,1026.617734,0.367184199,328.2675102,565.7456612,27.94833333,26.4865,22.0118504,29.03,0.478718419,111.4887669,0.041,0.041,0.041,0.048833333,0.063,0.261333333
-16.421,349.4023867,746.4629139,0.361999476,215.1917737,379.2615008,28.355,25.9465,22.46592067,29.10166667,0.409669112,118.5883549,0.041,0.041,0.041,0.05,0.063,0.2605
-9.7004,169.16621,441.6561442,0.336151431,100.7792453,199.0238673,28.18,25.4215,20.47483174,34.805,0.34176581,116.9002539,0.041,0.041,0.041,0.050666667,0.063,0.259333333
-2.86509,10.206325,167.0879654,0.524103377,34.17643319,31.03290272,27.85666667,24.662,18.07554413,41.45333333,0.289756525,112.0945752,0.041,0.041,0.041,0.052166667,0.063,0.258666667
-17.827,152.1924583,368.9380059,0.535338191,260.677831,226.26264,20.00166667,19.5265,5.648109952,72.08833333,0.092474061,24.37517399,0.042166667,0.042,0.041,0.056833333,0.065,0.259
-24.951,300.7431133,601.6022443,0.375646582,182.5825513,303.4661978,21.495,20.203,8.447532291,61.475,0.148462144,27.77153989,0.042,0.042,0.041,0.0555,0.065,0.259
-29.387,466.858525,299.3782561,0.265899576,83.02976445,229.2300957,22.565,21.282,10.21295585,56.11333333,0.201345729,34.55334567,0.041166667,0.042,0.041,0.053666667,0.065,0.259
-32.534,599.65813,711.8161148,0.275972063,310.586687,814.8413115,24.17833333,22.537,12.69225105,49.98333333,0.293967492,47.52266233,0.041,0.042,0.041,0.0525,0.064166667,0.259
-30.5025,672.82638,1184.165121,0.279503428,339.7971716,875.9201941,25.72,24.91,15.19532471,44.89833333,0.329839937,80.68316669,0.04,0.0415,0.041,0.048666667,0.064,0.259
-28.9865,680.824235,1223.572774,0.277014449,335.1287576,874.6592482,27.37,26.6865,18.27383732,39.27166667,0.495702416,99.76960956,0.0395,0.041,0.041,0.047166667,0.063666667,0.258666667
-32.7985,646.8412717,1192.444812,0.292820238,339.0463083,818.8187028,28.64166667,27.0585,20.58800878,36.015,0.500847105,123.1820136,0.039166667,0.041,0.041,0.0475,0.063,0.258
-28.043,589.58636,1115.032082,0.328859994,349.0377444,712.318915,29.595,28.1585,22.98993559,32.03333333,0.613376691,135.7996878,0.038833333,0.0405,0.04,0.046666667,0.062666667,0.257333333
-21.7405,487.2717633,961.6238411,0.311661059,246.1418437,543.6322917,30.01833333,27.667,24.39295902,29.435,0.611184825,141.9914841,0.039,0.04,0.04,0.048166667,0.062,0.256333333
-18.111,314.41774,673.774908,0.355435845,210.0648467,380.9415183,29.99833333,27.0815,24.15958537,30.035,0.647162871,122.6183321,0.039,0.04,0.04,0.049,0.062,0.255333333
-10.916,175.819185,443.8181383,0.430747455,118.6512993,156.8031415,29.82833333,26.637,23.00130761,32.805,0.596428674,117.5027074,0.039,0.04,0.04,0.05,0.062,0.254
0.04045,-11.07979333,103.8108804,0.97959334,19.15697997,0.399073742,29.015,25.883,18.62965999,43.25333333,0.197774072,118.3343713,0.039,0.04,0.04,0.051333333,0.062,0.253
-8.7424,136.40439,318.8225533,0.669385175,288.3892842,142.4378313,20.16166667,20.685,5.564118392,72.68833333,0.122232444,24.4219243,0.04,0.041,0.04,0.056166667,0.064,0.253
-26.6645,284.2295117,546.7079102,0.495666921,247.3778043,251.7029168,21.74,21.263,7.800442034,64.92833333,0.237843146,26.92660957,0.04,0.041,0.04,0.055,0.064,0.253
-31.7885,440.197515,387.0643856,0.377629551,158.5191876,261.2551317,23.335,22.307,10.05111646,58.54666667,0.282148928,35.14582643,0.04,0.041,0.04,0.053,0.064,0.253
-32.585,576.9337833,759.2245401,0.298571852,322.751295,758.2323695,25.05,23.6565,12.39545332,53.41333333,0.382181207,45.98358137,0.0395,0.041,0.04,0.0515,0.063166667,0.253
-41.887,632.8811267,1119.104084,0.338145084,384.1895958,751.9783218,26.64,25.7215,15.12360474,47.78333333,0.401327425,70.14242489,0.038333333,0.041,0.04,0.0485,0.063,0.253
-25.321,652.7054283,1174.054783,0.280823785,341.5281132,874.6370818,28.52333333,27.182,18.99244395,40.685,0.472265915,104.9966748,0.038,0.04,0.04,0.047333333,0.062833333,0.253
-21.6145,656.2807233,1209.955556,0.3005748,353.0262415,821.4775481,30.05,27.84,23.88690217,31.03833333,0.624982279,128.0676588,0.037333333,0.04,0.04,0.047333333,0.062,0.253
-23.966,583.958335,1113.315048,0.300942268,303.2168735,704.3414046,30.865,29.012,26.49362252,26.655,0.715891712,127.3695207,0.037,0.04,0.04,0.046333333,0.062,0.252166667
-17.507,407.7238183,827.1585357,0.329115205,231.1605669,471.2091903,31.39,28.478,27.79185138,25.11166667,0.663538375,119.0975199,0.037,0.039333333,0.04,0.047833333,0.061,0.251166667
-12.1042,311.7750467,699.0041575,0.366000622,228.3994701,395.6417366,31.33,28.03,26.66747188,27.92,0.694609405,116.6411017,0.037,0.039,0.04,0.048666667,0.061,0.250166667
-9.61105,165.7716733,461.5897351,0.37597799,110.7182103,183.7623527,31.17166667,27.647,25.38288231,30.83333333,0.483483435,104.6148079,0.037,0.039,0.04,0.049333333,0.061,0.249166667
-2.9061,-12.24603333,134.9977888,0.839164895,32.43621845,6.216755058,30.43666667,26.827,24.67980259,30.16,0.516767083,95.48133049,0.037166667,0.039,0.04,0.050666667,0.061,0.248333333
-13.5589,138.545095,348.664128,0.640679038,297.421336,166.8069569,22.14833333,21.6085,6.877936378,69.77833333,0.171866601,7.093734017,0.038,0.04,0.04,0.0555,0.063,0.248
-26.508,281.78915,582.8968727,0.482362408,249.4436921,267.6855206,23.965,22.24,10.11852068,59.68166667,0.231061687,14.56987359,0.038,0.04,0.04,0.054166667,0.063,0.248
-33.077,432.4207583,367.0842899,0.359278433,138.2463225,246.5424928,25.02,23.317,12.46438213,53.05,0.209354688,38.13394866,0.037833333,0.04,0.04,0.0525,0.063,0.2475
-31.9535,575.2032533,770.5897351,0.263486412,300.8513545,840.9583953,26.38166667,24.7015,15.35748377,46.26166667,0.341064105,63.06855463,0.037,0.04,0.04,0.051166667,0.062,0.247166667
-28.3035,646.16177,1190.594334,0.262193568,323.1254338,909.2672447,28.02166667,26.9285,18.56537114,40.40333333,0.488280187,83.94983619,0.036333333,0.04,0.04,0.047666667,0.062,0.247
-23.451,672.79501,1260.145327,0.284140703,361.1827256,909.9576717,29.83666667,28.758,22.57257065,34.15166667,0.383494044,106.2460799,0.036,0.0395,0.04,0.045833333,0.062,0.247
-20.7285,657.7893983,1260.541611,0.293991252,354.9069752,852.2955266,31.15833333,29.145,25.79896349,29.65666667,0.66490844,138.7276652,0.035666667,0.039,0.04,0.047166667,0.061,0.246666667
-19.2265,571.1740183,1126.618433,0.292194816,304.0045394,736.4127527,32.015,30.308,27.53145414,28.16666667,0.65320241,148.72924,0.035,0.039,0.04,0.051166667,0.061,0.246
-18.348,458.051775,938.274209,0.162016528,132.2819705,684.1901045,32.43666667,29.78,28.49822407,27.22833333,0.709525457,146.4704448,0.035,0.039,0.04,0.047,0.06,0.245
-11.7235,305.694585,681.4704562,0.316913201,169.7042094,365.7869238,32.41666667,29.2315,27.74470521,29.08333333,0.791644276,143.3610403,0.035,0.038,0.039333333,0.048,0.06,0.244166667
-7.3951,136.0002633,391.0328182,0.576855092,148.5206265,108.9454662,31.9,28.6635,26.17669054,31.29,0.795956064,145.3064841,0.035,0.038,0.039,0.048833333,0.06,0.243333333
1.6144,-7.826793333,129.6636865,0.825231896,37.93570925,8.034047185,31.16,27.875,24.01890764,34.52333333,0.573572882,137.6387337,0.035,0.038,0.039,0.050166667,0.06,0.242333333
-11.01295,151.30301,385.5331494,0.566818116,288.0023701,220.1013091,22.44833333,22.2,7.637367201,66.94,0.255074411,17.53599803,0.037,0.04,0.039333333,0.055166667,0.062,0.242
-24.9355,301.635885,629.9095291,0.42719202,231.6112379,310.5600277,24.26833333,22.8585,10.26841705,59.79166667,0.248183914,25.95314849,0.036166667,0.039833333,0.04,0.053833333,0.062,0.242
-29.735,451.7747167,359.3085725,0.368273223,141.6005124,242.8980159,25.845,24.0265,12.97593383,53.22666667,0.258249276,36.90271967,0.036,0.039333333,0.04,0.052,0.062,0.241833333
-31.946,570.9030267,767.3102281,0.336441346,378.0730411,745.668276,27.41666667,25.5265,15.93989481,47.20333333,0.405464009,58.59704078,0.0355,0.039,0.04,0.050166667,0.061666667,0.241833333
-30.6965,638.74775,1195.445291,0.266796704,338.5117556,930.2886123,29.43333333,27.7865,20.25220823,39.67,0.571025185,85.7597824,0.0345,0.039,0.04,0.047,0.061,0.241
-26.8785,696.2209117,1308.144224,0.288456315,378.125922,932.7343429,30.90833333,29.6285,24.6500272,31.935,0.714117576,125.9248097,0.034,0.039,0.039833333,0.048833333,0.061,0.241
-21.2055,674.1933,1296.628109,0.307548493,388.9561712,875.7425043,31.78,29.8685,27.053202,28.565,0.823719764,139.4097095,0.033833333,0.038833333,0.039333333,0.046666667,0.06,0.2405
-17.2255,610.47481,1201.594003,0.31276086,345.296792,758.7313537,32.41166667,31.4565,28.82430935,26.305,0.835862316,136.5761734,0.033,0.038,0.039333333,0.053,0.06,0.24
-15.3015,485.5021717,991.6671818,0.321169702,280.1197709,592.0663954,32.68,30.68,29.6571705,25.20666667,0.827900035,135.7867408,0.033,0.038,0.039,0.0465,0.059333333,0.239
-13.4145,331.0345517,737.0591979,0.193852574,114.7499471,477.1944606,32.71,29.9735,29.32823002,26.15,0.873309135,119.1688632,0.033,0.038,0.039,0.0475,0.059,0.238166667
-9.91265,156.0565867,448.4972038,0.423763298,128.2228677,174.3584752,32.24333333,29.3315,28.51937231,26.455,0.933948967,110.9092992,0.033,0.038,0.039,0.0485,0.059,0.237166667
-2.68547,0.563268333,173.773532,0.538942712,41.19155708,35.23875013,31.285,28.47,26.23839205,28.935,0.769811885,103.6384228,0.033666667,0.038,0.039,0.049833333,0.059,0.236333333
-14.6295,155.5529867,355.3452539,0.687098836,301.0391842,137.0916472,22.305,22.645,6.774648256,70.46666667,0.320731129,25.31630178,0.035,0.039,0.039,0.054833333,0.061,0.237
-28.0565,278.5215017,537.1637233,0.609130283,312.5409384,200.552807,23.74333333,23.352,8.71935498,64.81333333,0.394359293,31.74495774,0.035,0.039,0.039,0.053666667,0.061,0.237
-45.1455,592.63222,849.4087564,0.322612282,363.0474346,762.2892468,26.265,25.825,12.9283231,54.45333333,0.572307753,67.08062921,0.034166667,0.039,0.039,0.050333333,0.061,0.236166667
-36.751,602.2864533,1091.205556,0.514752185,539.5136023,508.5899665,27.35,27.747,15.97520968,46.84333333,0.529509037,89.25209359,0.0335,0.039,0.039,0.047833333,0.060666667,0.236
-39.853,607.17333,1111.610118,0.328857266,391.1056632,798.1813125,27.91166667,28.833,18.45740084,40.385,0.531843873,103.3629863,0.033,0.038,0.039,0.047,0.06,0.236
-27.325,611.624575,1149.581457,0.28979709,328.975801,806.2177973,28.48833333,29.2215,19.2861022,39.56666667,0.638190123,107.8329201,0.033,0.038,0.039,0.046833333,0.06,0.236
-25.578,571.61577,1104.52465,0.325382294,312.7599155,648.4476269,29.15,30.1815,20.69199513,37.36833333,0.491597857,117.6061361,0.032,0.038,0.039,0.046,0.059,0.235
-23.1665,421.28574,843.7941501,0.374477168,279.136218,466.2662838,29.33833333,29.6465,20.69359736,37.97833333,0.478533159,119.3646875,0.033,0.038,0.039,0.047833333,0.059,0.234833333
-17.5465,271.63531,589.1167403,0.59485336,266.9150142,181.7922337,29.38333333,29.1,20.72171366,38.04,0.532450384,124.9280035,0.033,0.037166667,0.039,0.048833333,0.059,0.234
-8.15665,117.6860817,327.3803532,0.758904326,163.541118,51.95523966,29.135,28.485,20.11183253,39.075,0.388609289,128.3716517,0.033,0.037,0.039,0.049666667,0.059,0.233833333
-0.9593,-5.38362,114.1011038,0.865715795,40.99716173,6.359213175,28.70166667,27.69,18.43045452,42.89166667,0.339572849,123.5717536,0.033,0.037,0.038833333,0.050833333,0.059,0.233
-9.622,146.21079,304.89117,0.80025616,305.0112462,76.13076999,21.74666667,22.7315,6.738119021,69.68166667,0.388719839,19.02090677,0.035,0.039,0.039,0.054833333,0.061,0.235
-20.2485,250.9648917,467.6156733,0.721050757,375.3609316,145.2139765,22.92833333,23.33,8.035232197,66.11,0.399922537,22.91389986,0.034666667,0.039,0.039,0.053833333,0.061,0.235
